"Fiscal Year","Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Unweighted Normalized Clinical Outcomes Domain Score","Weighted Normalized Clinical Outcomes Domain Score","Unweighted Person And Community Engagement Domain Score","Weighted Person And Community Engagement Domain Score","Unweighted Normalized Safety Domain Score","Weighted Safety Domain Score","Unweighted Normalized Efficiency And Cost Reduction Domain Score","Weighted Efficiency And Cost Reduction Domain Score","Total Performance Score"
2024,310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL - SOMERSET,110 REHILL AVE,SOMERVILLE,NJ,08876,SOMERSET,40.000000000000,10.000000000000,9.000000000000,2.250000000000,4.000000000000,1.000000000000,0.000000000000,0.000000000000,13.250000000000
2024,310050,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,25 POCONO ROAD,DENVILLE,NJ,07834,MORRIS,14.000000000000,3.500000000000,12.000000000000,3.000000000000,6.000000000000,1.500000000000,0.000000000000,0.000000000000,8.000000000000
2024,310051,OVERLOOK MEDICAL CENTER,99 BEAUVOIR AVENUE,SUMMIT,NJ,07901,UNION,28.000000000000,7.000000000000,8.000000000000,2.000000000000,36.000000000000,9.000000000000,0.000000000000,0.000000000000,18.000000000000
2024,310052,OCEAN MEDICAL CENTER,425 JACK MARTIN BLVD,BRICK,NJ,08724,OCEAN,10.000000000000,2.500000000000,8.000000000000,2.000000000000,10.000000000000,2.500000000000,0.000000000000,0.000000000000,7.000000000000
2024,310054,HACKENSACKUMC MOUNTAINSIDE,1 BAY AVENUE,MONTCLAIR,NJ,07042,ESSEX,36.000000000000,9.000000000000,9.000000000000,2.250000000000,38.000000000000,9.500000000000,0.000000000000,0.000000000000,20.750000000000
2024,310057,VIRTUA MOUNT HOLLY HOSPITAL,175 MADISON AVE,MOUNT HOLLY,NJ,08060,BURLINGTON,17.500000000000,4.375000000000,2.000000000000,0.500000000000,52.000000000000,13.000000000000,0.000000000000,0.000000000000,17.875000000000
2024,310060,ST LUKE'S WARREN HOSPITAL,185 ROSEBERRY ST,PHILLIPSBURG,NJ,08865,WARREN,27.500000000000,6.875000000000,41.000000000000,10.250000000000,32.500000000000,8.125000000000,10.000000000000,2.500000000000,27.750000000000
2024,310061,VIRTUA WILLINGBORO HOSPITAL,218A SUNSET ROAD,WILLINGBORO,NJ,08046,BURLINGTON,5.000000000000,1.250000000000,8.000000000000,2.000000000000,7.500000000000,1.875000000000,0.000000000000,0.000000000000,5.125000000000
2024,310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,1925 PACIFIC AVENUE,ATLANTIC CITY,NJ,08401,ATLANTIC,45.000000000000,11.250000000000,10.000000000000,2.500000000000,26.000000000000,6.500000000000,0.000000000000,0.000000000000,20.250000000000
2024,310069,INSPIRA MEDICAL CENTER ELMER,501 FRONT STREET,ELMER,NJ,08318,SALEM,4.000000000000,1.000000000000,34.000000000000,8.500000000000,36.000000000000,9.000000000000,20.000000000000,5.000000000000,23.500000000000
2024,310070,SAINT PETER'S UNIVERSITY HOSPITAL,254 EASTON AVE,NEW BRUNSWICK,NJ,08901,MIDDLESEX,34.000000000000,8.500000000000,15.000000000000,3.750000000000,28.000000000000,7.000000000000,0.000000000000,0.000000000000,19.250000000000
2024,310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,1945 STATE ROUTE 33,NEPTUNE,NJ,07753,MONMOUTH,40.000000000000,10.000000000000,8.000000000000,2.000000000000,8.000000000000,2.000000000000,0.000000000000,0.000000000000,14.000000000000
2024,310074,JERSEY CITY MEDICAL CENTER,355 GRAND STREET,JERSEY CITY,NJ,07302,HUDSON,14.000000000000,3.500000000000,11.000000000000,2.750000000000,14.000000000000,3.500000000000,0.000000000000,0.000000000000,9.750000000000
2024,310075,MONMOUTH MEDICAL CENTER,300 SECOND AVENUE,LONG BRANCH,NJ,07740,MONMOUTH,4.000000000000,1.000000000000,13.000000000000,3.250000000000,64.000000000000,16.000000000000,10.000000000000,2.500000000000,22.750000000000
2024,310076,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,07039,ESSEX,15.000000000000,3.750000000000,10.000000000000,2.500000000000,22.000000000000,5.500000000000,0.000000000000,0.000000000000,11.750000000000
2024,310083,CAREWELL HEALTH MEDICAL CENTER,300 CENTRAL AVE,EAST ORANGE,NJ,07018,ESSEX,3.333333333333,0.833333333333,1.000000000000,0.250000000000,66.666666666667,16.666666666667,0.000000000000,0.000000000000,17.750000000000
2024,310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,600 RIVER AVE,LAKEWOOD,NJ,08701,OCEAN,12.500000000000,3.125000000000,7.000000000000,1.750000000000,40.000000000000,10.000000000000,20.000000000000,5.000000000000,19.875000000000
2024,310086,JEFFERSON STRATFORD HOSPITAL,18 EAST LAUREL ROAD,STRATFORD,NJ,08084,CAMDEN,30.000000000000,7.500000000000,12.000000000000,3.000000000000,8.000000000000,2.000000000000,10.000000000000,2.500000000000,15.000000000000
2024,310092,CAPITAL HEALTH REGIONAL MEDICAL CENTER,750 BRUNSWICK AVE,TRENTON,NJ,08638,MERCER,20.000000000000,5.000000000000,6.000000000000,1.500000000000,20.000000000000,5.000000000000,0.000000000000,0.000000000000,11.500000000000
2024,310096,SAINT MICHAEL'S MEDICAL CENTER,111 CENTRAL AVENUE,NEWARK,NJ,07102,ESSEX,30.000000000000,7.500000000000,14.000000000000,3.500000000000,6.000000000000,1.500000000000,0.000000000000,0.000000000000,12.500000000000
2024,310108,JFK MEDICAL CENTER,65 JAMES STREET,EDISON,NJ,08820,MIDDLESEX,16.000000000000,4.000000000000,3.000000000000,0.750000000000,34.000000000000,8.500000000000,0.000000000000,0.000000000000,13.250000000000
2024,310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT HAMILTON,ONE HAMILTON HEALTH PLACE,HAMILTON,NJ,08690,MERCER,14.000000000000,3.500000000000,8.000000000000,2.000000000000,22.500000000000,5.625000000000,0.000000000000,0.000000000000,11.125000000000
2024,310111,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,FREEHOLD,NJ,07728,MONMOUTH,12.000000000000,3.000000000000,8.000000000000,2.000000000000,22.000000000000,5.500000000000,0.000000000000,0.000000000000,10.500000000000
2024,310112,BAYSHORE MEDICAL CENTER,727 N BEERS ST,HOLMDEL,NJ,07733,MONMOUTH,4.000000000000,1.000000000000,11.000000000000,2.750000000000,32.000000000000,8.000000000000,0.000000000000,0.000000000000,11.750000000000
2024,310113,SOUTHERN OCEAN MEDICAL CENTER,1140 RT 72 W,MANAHAWKIN,NJ,08050,OCEAN,2.000000000000,0.500000000000,2.000000000000,0.500000000000,20.000000000000,5.000000000000,0.000000000000,0.000000000000,6.000000000000
2024,310115,AHS HOSPITAL CORP,651 WILLOW GROVE ST,HACKETTSTOWN,NJ,07840,WARREN,32.500000000000,8.125000000000,5.000000000000,1.250000000000,13.333333333333,3.333333333333,0.000000000000,0.000000000000,12.708333333333
2024,310118,HUDSON REGIONAL HOSPITAL,55 MEADOWLANDS PKWY,SECAUCUS,NJ,07094,HUDSON,13.333333333333,4.444444444444,10.000000000000,3.333333333333,Not Available,Not Available,30.000000000000,10.000000000000,17.777777777778
2024,310119,THE UNIVERSITY HOSPITAL,150 BERGEN ST,NEWARK,NJ,07103,ESSEX,0.000000000000,0.000000000000,5.000000000000,1.250000000000,20.000000000000,5.000000000000,20.000000000000,5.000000000000,11.250000000000
2024,310130,HACKENSACK MERIDIAN HEALTH PASCACK VALLEY MEDICAL,250 OLD HOOK ROAD,WESTWOOD,NJ,07675,BERGEN,12.000000000000,3.000000000000,12.000000000000,3.000000000000,100.000000000000,25.000000000000,20.000000000000,5.000000000000,36.000000000000
2024,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,BERNALILLO,10.000000000000,2.500000000000,3.000000000000,0.750000000000,10.000000000000,2.500000000000,0.000000000000,0.000000000000,5.750000000000
2024,320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,SANTA FE,36.000000000000,9.000000000000,12.000000000000,3.000000000000,12.000000000000,3.000000000000,80.000000000000,20.000000000000,35.000000000000
2024,320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 SCENIC DRIVE,ALAMOGORDO,NM,88310,OTERO,20.000000000000,5.000000000000,9.000000000000,2.250000000000,15.000000000000,3.750000000000,10.000000000000,2.500000000000,13.500000000000
2024,320005,SAN JUAN REGIONAL MEDICAL CENTER INC,801 WEST MAPLE STREET,FARMINGTON,NM,87401,SAN JUAN,16.000000000000,4.000000000000,14.000000000000,3.500000000000,4.000000000000,1.000000000000,20.000000000000,5.000000000000,13.500000000000
2024,320006,EASTERN NEW MEXICO MEDICAL CENTER,405 W COUNTRY CLUB ROAD,ROSWELL,NM,88201,CHAVES,5.000000000000,1.250000000000,3.000000000000,0.750000000000,23.333333333333,5.833333333333,10.000000000000,2.500000000000,10.333333333333
2024,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,BERNALILLO,16.666666666667,4.166666666667,9.000000000000,2.250000000000,36.000000000000,9.000000000000,20.000000000000,5.000000000000,20.416666666667
2024,320011,PRESBYTERIAN ESPANOLA HOSPITAL,1010 SPRUCE STREET,ESPANOLA,NM,87532,SANTA FE,0.000000000000,0.000000000000,24.000000000000,8.000000000000,Not Available,Not Available,100.000000000000,33.333333333333,41.333333333333
2024,320017,LOVELACE WOMEN'S HOSPITAL,4701 MONTGOMERY BOULEVARD NE,ALBUQUERQUE,NM,87109,BERNALILLO,10.000000000000,2.500000000000,2.000000000000,0.500000000000,25.000000000000,6.250000000000,10.000000000000,2.500000000000,11.750000000000
2024,320018,MEMORIAL MEDICAL CENTER,2450 SOUTH TELSHOR BLVD,LAS CRUCES,NM,88011,DONA ANA,0.000000000000,0.000000000000,11.000000000000,2.750000000000,30.000000000000,7.500000000000,0.000000000000,0.000000000000,10.250000000000
2024,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,BERNALILLO,25.000000000000,6.250000000000,11.000000000000,2.750000000000,16.000000000000,4.000000000000,10.000000000000,2.500000000000,15.500000000000
2024,320030,ARTESIA GENERAL HOSPITAL,702 N 13TH STREET,ARTESIA,NM,88210,EDDY,15.000000000000,5.000000000000,52.000000000000,17.333333333333,Not Available,Not Available,0.000000000000,0.000000000000,22.333333333333
2024,320059,NORTHERN NAVAJO MEDICAL CENTER,US HWY 491 NORTH,SHIPROCK,NM,87420,SAN JUAN,0.000000000000,0.000000000000,13.000000000000,4.333333333333,Not Available,Not Available,100.000000000000,33.333333333333,37.666666666667
2024,320061,GALLUP INDIAN MEDICAL CENTER,516 E NIZHONI BLVD,GALLUP,NM,87301,MCKINLEY,Not Available,Not Available,8.000000000000,2.666666666667,0.000000000000,0.000000000000,100.000000000000,33.333333333333,36.000000000000
2024,320063,CARLSBAD MEDICAL CENTER,2430 WEST PIERCE STREET,CARLSBAD,NM,88220,EDDY,26.666666666667,6.666666666667,9.000000000000,2.250000000000,15.000000000000,3.750000000000,0.000000000000,0.000000000000,12.666666666667
2024,320074,LOVELACE WESTSIDE HOSPITAL,10501 GOLF COURSE ROAD NW,ALBUQUERQUE,NM,87114,BERNALILLO,3.333333333333,1.111111111111,13.000000000000,4.333333333333,Not Available,Not Available,60.000000000000,20.000000000000,25.444444444444
2024,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,DONA ANA,1.666666666667,0.416666666667,13.000000000000,3.250000000000,58.000000000000,14.500000000000,10.000000000000,2.500000000000,20.666666666667
2024,320086,LOVELACE REGIONAL HOSPITAL - ROSWELL,117 EAST 19TH STREET,ROSWELL,NM,88201,CHAVES,0.000000000000,0.000000000000,14.000000000000,4.666666666667,Not Available,Not Available,50.000000000000,16.666666666667,21.333333333333
2024,320089,UNM SANDOVAL REGIONAL MEDICAL CENTER,3001 BROADMOOR BLVD NE,RIO RANCHO,NM,87144,SANDOVAL,0.000000000000,0.000000000000,11.000000000000,2.750000000000,33.333333333333,8.333333333333,60.000000000000,15.000000000000,26.083333333333
2024,330005,KALEIDA HEALTH,100 HIGH STREET,BUFFALO,NY,14210,ERIE,63.333333333333,15.833333333333,0.000000000000,0.000000000000,14.000000000000,3.500000000000,30.000000000000,7.500000000000,26.833333333333
2024,330006,ST JOSEPH'S MEDICAL CENTER,127 SOUTH BROADWAY,YONKERS,NY,10701,WESTCHESTER,13.333333333333,3.333333333333,25.000000000000,6.250000000000,33.333333333333,8.333333333333,0.000000000000,0.000000000000,17.916666666667
2024,330008,WYOMING COUNTY COMMUNITY HOSPITAL,400 NORTH MAIN STREET,WARSAW,NY,14569,WYOMING,0.000000000000,0.000000000000,19.000000000000,6.333333333333,Not Available,Not Available,0.000000000000,0.000000000000,6.333333333333
2024,330009,BRONX HEALTH SYSTEM,1276 FULTON AVENUE,BRONX,NY,10456,BRONX,23.333333333333,5.833333333333,0.000000000000,0.000000000000,22.000000000000,5.500000000000,10.000000000000,2.500000000000,13.833333333333
2024,330013,ALBANY MEDICAL CENTER HOSPITAL,"43 NEW SCOTLAND AVENUE, MAIL CODE 34",ALBANY,NY,12208,ALBANY,21.666666666667,5.416666666667,1.000000000000,0.250000000000,6.000000000000,1.500000000000,0.000000000000,0.000000000000,7.166666666667
2024,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,QUEENS,42.500000000000,10.625000000000,7.000000000000,1.750000000000,6.000000000000,1.500000000000,0.000000000000,0.000000000000,13.875000000000
2024,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,11229,KINGS,32.500000000000,10.833333333333,6.000000000000,2.000000000000,Not Available,Not Available,0.000000000000,0.000000000000,12.833333333333
2024,330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,12601,DUTCHESS,55.000000000000,13.750000000000,14.000000000000,3.500000000000,24.000000000000,6.000000000000,20.000000000000,5.000000000000,28.250000000000
2024,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,51.666666666667,12.916666666667,6.000000000000,1.500000000000,20.000000000000,5.000000000000,0.000000000000,0.000000000000,19.416666666667
2024,330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NASSAU,10.000000000000,2.500000000000,0.000000000000,0.000000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,12.500000000000
2024,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10310,RICHMOND,30.000000000000,7.500000000000,9.000000000000,2.250000000000,34.000000000000,8.500000000000,0.000000000000,0.000000000000,18.250000000000
2024,330030,NEWARK-WAYNE COMMUNITY HOSPITAL,111 DRIVING PARK AVENUE,NEWARK,NY,14513,WAYNE,16.666666666667,4.166666666667,4.000000000000,1.000000000000,16.666666666667,4.166666666667,70.000000000000,17.500000000000,26.833333333333
2024,330043,NS/LIJ HS SOUTHSIDE HOSPITAL,301 EAST MAIN STREET,BAY SHORE,NY,11706,SUFFOLK,46.666666666667,11.666666666667,8.000000000000,2.000000000000,36.000000000000,9.000000000000,0.000000000000,0.000000000000,22.666666666667
2024,330044,FAXTON-ST LUKE'S HEALTHCARE,1656 CHAMPLIN AVENUE,UTICA,NY,13502,ONEIDA,20.000000000000,5.000000000000,2.000000000000,0.500000000000,10.000000000000,2.500000000000,0.000000000000,0.000000000000,8.000000000000
2024,330045,NS/LIJ HS HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,SUFFOLK,40.000000000000,10.000000000000,14.000000000000,3.500000000000,34.000000000000,8.500000000000,20.000000000000,5.000000000000,27.000000000000
2024,330046,MOUNT SINAI ST LUKE'S ROOSEVELT HOSPITAL,1000 TENTH AVENUE,NEW YORK,NY,10019,NEW YORK,45.000000000000,11.250000000000,5.000000000000,1.250000000000,28.000000000000,7.000000000000,0.000000000000,0.000000000000,19.500000000000
2024,330047,ST MARY'S HEALTHCARE,427 GUY PARK AVENUE,AMSTERDAM,NY,12010,MONTGOMERY,20.000000000000,5.000000000000,8.000000000000,2.000000000000,34.000000000000,8.500000000000,0.000000000000,0.000000000000,15.500000000000
2024,330049,NORTHERN DUTCHESS HOSPITAL,6511 SPRINGBROOK AVENUE,RHINEBECK,NY,12572,DUTCHESS,16.000000000000,4.000000000000,31.000000000000,7.750000000000,42.500000000000,10.625000000000,0.000000000000,0.000000000000,22.375000000000
2024,330055,NEW YORK-PRESBYTERIAN/QUEENS,56-45 MAIN STREET,FLUSHING,NY,11355,QUEENS,44.000000000000,11.000000000000,8.000000000000,2.000000000000,58.000000000000,14.500000000000,0.000000000000,0.000000000000,27.500000000000
2024,330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,NY,11201,KINGS,26.000000000000,6.500000000000,3.000000000000,0.750000000000,48.000000000000,12.000000000000,0.000000000000,0.000000000000,19.250000000000
2024,330057,ST PETER'S HOSPITAL,315 SOUTH MANNING BOULEVARD,ALBANY,NY,12208,ALBANY,26.666666666667,6.666666666667,13.000000000000,3.250000000000,22.000000000000,5.500000000000,30.000000000000,7.500000000000,22.916666666667
2024,330058,FINGER LAKE HEALTH-GENEVA GENERAL HOSPITAL,196 -198 NORTH STREET,GENEVA,NY,14456,ONTARIO,10.000000000000,2.500000000000,9.000000000000,2.250000000000,50.000000000000,12.500000000000,90.000000000000,22.500000000000,39.750000000000
2024,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,10467,BRONX,58.333333333333,14.583333333333,9.000000000000,2.250000000000,16.000000000000,4.000000000000,0.000000000000,0.000000000000,20.833333333333
2024,330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,2.500000000000,0.625000000000,11.000000000000,2.750000000000,4.000000000000,1.000000000000,40.000000000000,10.000000000000,14.375000000000
2024,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,10.000000000000,2.500000000000,4.000000000000,1.000000000000,67.500000000000,16.875000000000,0.000000000000,0.000000000000,20.375000000000
2024,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,20.000000000000,5.000000000000,9.000000000000,2.250000000000,20.000000000000,5.000000000000,60.000000000000,15.000000000000,27.250000000000
2024,330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,14214,ERIE,25.000000000000,6.250000000000,9.000000000000,2.250000000000,22.000000000000,5.500000000000,30.000000000000,7.500000000000,21.500000000000
2024,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,BRONX,10.000000000000,2.500000000000,0.000000000000,0.000000000000,14.000000000000,3.500000000000,10.000000000000,2.500000000000,8.500000000000
2024,330084,ALICE HYDE MEDICAL CENTER,"133 PARK STREET, PO BOX 729",MALONE,NY,12953,FRANKLIN,0.000000000000,0.000000000000,9.000000000000,3.000000000000,Not Available,Not Available,50.000000000000,16.666666666667,19.666666666667
2024,330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,OTSEGO,12.500000000000,4.166666666667,6.000000000000,2.000000000000,Not Available,Not Available,0.000000000000,0.000000000000,6.166666666667
2024,330086,MONTEFIORE MOUNT VERNON HOSPITAL,12 NORTH 7TH AVENUE,MOUNT VERNON,NY,10550,WESTCHESTER,15.000000000000,5.000000000000,8.000000000000,2.666666666667,Not Available,Not Available,50.000000000000,16.666666666667,24.333333333333
2024,330090,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,ELMIRA,NY,14905,CHEMUNG,6.000000000000,1.500000000000,13.000000000000,3.250000000000,40.000000000000,10.000000000000,50.000000000000,12.500000000000,27.250000000000
2024,330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,14895,ALLEGANY,26.666666666667,8.888888888889,19.000000000000,6.333333333333,Not Available,Not Available,40.000000000000,13.333333333333,28.555555555556
2024,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,10065,NEW YORK,80.000000000000,20.000000000000,7.000000000000,1.750000000000,6.000000000000,1.500000000000,0.000000000000,0.000000000000,23.250000000000
2024,330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,14217,ERIE,10.000000000000,2.500000000000,12.000000000000,3.000000000000,36.000000000000,9.000000000000,0.000000000000,0.000000000000,14.500000000000
2024,330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,CATTARAUGUS,16.000000000000,4.000000000000,0.000000000000,0.000000000000,17.500000000000,4.375000000000,20.000000000000,5.000000000000,13.375000000000
2024,330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,ROCKLAND,32.000000000000,8.000000000000,5.000000000000,1.250000000000,24.000000000000,6.000000000000,0.000000000000,0.000000000000,15.250000000000
2024,330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,11030,NASSAU,81.666666666667,20.416666666667,11.000000000000,2.750000000000,8.000000000000,2.000000000000,0.000000000000,0.000000000000,25.166666666667
2024,330107,PECONIC BAY MEDICAL CENTER,1 HEROS WAY,RIVERHEAD,NY,11901,SUFFOLK,40.000000000000,10.000000000000,13.000000000000,3.250000000000,72.000000000000,18.000000000000,20.000000000000,5.000000000000,36.250000000000
2024,330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,ERIE,0.000000000000,0.000000000000,11.000000000000,3.666666666667,Not Available,Not Available,50.000000000000,16.666666666667,20.333333333333
2024,330115,ONEIDA HEALTH HOSPITAL,321 GENESEE STREET,ONEIDA,NY,13421,MADISON,6.666666666667,1.666666666667,33.000000000000,8.250000000000,32.500000000000,8.125000000000,20.000000000000,5.000000000000,23.041666666667
2024,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,10021,NEW YORK,46.666666666667,11.666666666667,15.000000000000,3.750000000000,10.000000000000,2.500000000000,0.000000000000,0.000000000000,17.916666666667
2024,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,14621,MONROE,35.000000000000,8.750000000000,1.000000000000,0.250000000000,8.000000000000,2.000000000000,20.000000000000,5.000000000000,16.000000000000
2024,330126,GARNET HEALTH MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,ORANGE,42.000000000000,10.500000000000,11.000000000000,2.750000000000,22.000000000000,5.500000000000,0.000000000000,0.000000000000,18.750000000000
2024,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10461,BRONX,7.500000000000,1.875000000000,4.000000000000,1.000000000000,26.000000000000,6.500000000000,0.000000000000,0.000000000000,9.375000000000
2024,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,25.000000000000,6.250000000000,6.000000000000,1.500000000000,62.000000000000,15.500000000000,0.000000000000,0.000000000000,23.250000000000
2024,330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,ORANGE,0.000000000000,0.000000000000,10.000000000000,3.333333333333,Not Available,Not Available,20.000000000000,6.666666666667,10.000000000000
2024,330136,BASSETT HEALTHCARE,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,OTSEGO,11.666666666667,2.916666666667,6.000000000000,1.500000000000,12.000000000000,3.000000000000,0.000000000000,0.000000000000,7.416666666667
2024,330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,13203,ONONDAGA,28.333333333333,7.083333333333,12.000000000000,3.000000000000,42.000000000000,10.500000000000,40.000000000000,10.000000000000,30.583333333333
2024,330141,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL ROAD,PATCHOGUE,NY,11772,SUFFOLK,12.000000000000,3.000000000000,0.000000000000,0.000000000000,30.000000000000,7.500000000000,0.000000000000,0.000000000000,10.500000000000
2024,330151,ST JAMES MERCY HOSPITAL,7329 SENECA ROAD NORTH,HORNELL,NY,14843,STEUBEN,10.000000000000,3.333333333333,16.000000000000,5.333333333333,Not Available,Not Available,80.000000000000,26.666666666667,35.333333333333
2024,330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,12308,SCHENECTADY,21.666666666667,5.416666666667,9.000000000000,2.250000000000,70.000000000000,17.500000000000,10.000000000000,2.500000000000,27.666666666667
2024,330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,13601,JEFFERSON,17.500000000000,4.375000000000,12.000000000000,3.000000000000,14.000000000000,3.500000000000,40.000000000000,10.000000000000,20.875000000000
2024,330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE,SUFFERN,NY,10901,ROCKLAND,11.666666666667,2.916666666667,7.000000000000,1.750000000000,42.000000000000,10.500000000000,10.000000000000,2.500000000000,17.666666666667
2024,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,RICHMOND,38.333333333333,9.583333333333,10.000000000000,2.500000000000,10.000000000000,2.500000000000,0.000000000000,0.000000000000,14.583333333333
2024,330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUNT KISCO,NY,10549,WESTCHESTER,36.000000000000,9.000000000000,14.000000000000,3.500000000000,52.000000000000,13.000000000000,30.000000000000,7.500000000000,33.000000000000
2024,330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,14620,MONROE,22.500000000000,5.625000000000,4.000000000000,1.000000000000,10.000000000000,2.500000000000,70.000000000000,17.500000000000,26.625000000000
2024,330169,MOUNT SINAI BETH ISRAEL,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,10003,NEW YORK,57.500000000000,14.375000000000,7.000000000000,1.750000000000,70.000000000000,17.500000000000,0.000000000000,0.000000000000,33.625000000000
2024,330175,GUTHRIE CORTLAND REGIONAL MEDICAL CENTER,134 HOMER AVENUE,CORTLAND,NY,13045,CORTLAND,20.000000000000,5.000000000000,8.000000000000,2.000000000000,5.000000000000,1.250000000000,50.000000000000,12.500000000000,20.750000000000
2024,330180,"SAMARITAN HOSPITAL OF TROY, NEW YORK",2215 BURDETT AVENUE,TROY,NY,12180,RENSSELAER,0.000000000000,0.000000000000,12.000000000000,3.000000000000,32.000000000000,8.000000000000,20.000000000000,5.000000000000,16.000000000000
2024,330181,NORTHWELL HOSPITAL GLEN COVE,101 ST ANDREWS LANE,GLEN COVE,NY,11542,NASSAU,32.500000000000,8.125000000000,26.000000000000,6.500000000000,50.000000000000,12.500000000000,0.000000000000,0.000000000000,27.125000000000
2024,330182,ST FRANCIS HOSPITAL - THE HEART CENTER,100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,11576,NASSAU,66.666666666667,16.666666666667,30.000000000000,7.500000000000,22.000000000000,5.500000000000,0.000000000000,0.000000000000,29.666666666667
