"State","Condition","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
MS,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),168,"25, 26",07/01/2022,06/30/2023
MS,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),107,"25, 26",07/01/2022,06/30/2023
MS,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),145,"25, 26",07/01/2022,06/30/2023
MS,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),188,"25, 26",07/01/2022,06/30/2023
MS,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,176,25,07/01/2022,06/30/2023
MS,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),217,25,07/01/2022,06/30/2023
MS,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),149,25,07/01/2022,06/30/2023
MS,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),202,25,07/01/2022,06/30/2023
MS,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),291,25,07/01/2022,06/30/2023
MS,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,4,"25, 26",01/01/2022,12/31/2022
MS,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,72,25,07/01/2022,06/30/2023
MS,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,94,"25, 26",01/01/2022,12/31/2022
MS,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,Not Available,5,01/01/2022,12/31/2022
MS,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,58,"25, 26",07/01/2022,06/30/2023
MS,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,66,"25, 26",07/01/2022,06/30/2023
MS,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,83,"25, 26",07/01/2022,06/30/2023
MS,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,77,"25, 26",07/01/2022,06/30/2023
MS,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,90,"25, 26",07/01/2022,06/30/2023
MT,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,84.4,,04/01/2023,06/30/2023
MT,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,63,,10/01/2022,03/31/2023
MT,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,126,"25, 26",07/01/2022,06/30/2023
MT,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),180,"25, 26",07/01/2022,06/30/2023
MT,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),129,"25, 26",07/01/2022,06/30/2023
MT,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),177,"25, 26",07/01/2022,06/30/2023
MT,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),Not Available,"25, 26",07/01/2022,06/30/2023
MT,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,179,25,07/01/2022,06/30/2023
MT,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),209,25,07/01/2022,06/30/2023
MT,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),176,25,07/01/2022,06/30/2023
MT,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),242,25,07/01/2022,06/30/2023
MT,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),Not Available,25,07/01/2022,06/30/2023
MT,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,3,"25, 26",01/01/2022,12/31/2022
MT,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,54,25,07/01/2022,06/30/2023
MT,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,98,"25, 26",01/01/2022,12/31/2022
MT,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,Not Available,5,01/01/2022,12/31/2022
MT,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,67,"25, 26",07/01/2022,06/30/2023
MT,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,72,"25, 26",07/01/2022,06/30/2023
MT,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,86,"25, 26",07/01/2022,06/30/2023
MT,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,85,"25, 26",07/01/2022,06/30/2023
MT,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,92,"25, 26",07/01/2022,06/30/2023
NC,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,89.8,,04/01/2023,06/30/2023
NC,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,92,,10/01/2022,03/31/2023
NC,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,182,"25, 26",07/01/2022,06/30/2023
NC,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),198,"25, 26",07/01/2022,06/30/2023
NC,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),155,"25, 26",07/01/2022,06/30/2023
NC,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),190,"25, 26",07/01/2022,06/30/2023
NC,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),192,"25, 26",07/01/2022,06/30/2023
NC,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,310,25,07/01/2022,06/30/2023
NC,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),337,25,07/01/2022,06/30/2023
NC,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),268,25,07/01/2022,06/30/2023
NC,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),306,25,07/01/2022,06/30/2023
NC,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),316,25,07/01/2022,06/30/2023
NC,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,4,"25, 26",01/01/2022,12/31/2022
NC,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,70,25,07/01/2022,06/30/2023
NC,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,92,"25, 26",01/01/2022,12/31/2022
NC,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,Not Available,5,01/01/2022,12/31/2022
NC,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,58,"25, 26",07/01/2022,06/30/2023
NC,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,68,"25, 26",07/01/2022,06/30/2023
NC,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,85,"25, 26",07/01/2022,06/30/2023
NC,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,77,"25, 26",07/01/2022,06/30/2023
NC,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,92,"25, 26",07/01/2022,06/30/2023
ND,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,89.3,,04/01/2023,06/30/2023
ND,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,87,,10/01/2022,03/31/2023
ND,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,108,"25, 26",07/01/2022,06/30/2023
ND,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),Not Available,"25, 26",07/01/2022,06/30/2023
ND,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),97,"25, 26",07/01/2022,06/30/2023
ND,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),161,"25, 26",07/01/2022,06/30/2023
ND,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),205,"25, 26",07/01/2022,06/30/2023
ND,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,151,25,07/01/2022,06/30/2023
ND,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),Not Available,25,07/01/2022,06/30/2023
ND,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),128,25,07/01/2022,06/30/2023
ND,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),228,25,07/01/2022,06/30/2023
ND,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),344,25,07/01/2022,06/30/2023
ND,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,3,"25, 26",01/01/2022,12/31/2022
ND,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,65,25,07/01/2022,06/30/2023
ND,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,97,"25, 26",01/01/2022,12/31/2022
ND,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,Not Available,5,01/01/2022,12/31/2022
ND,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,52,"25, 26",07/01/2022,06/30/2023
ND,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,52,"25, 26",07/01/2022,06/30/2023
ND,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,76,"25, 26",07/01/2022,06/30/2023
ND,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,77,"25, 26",07/01/2022,06/30/2023
ND,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,87,"25, 26",07/01/2022,06/30/2023
NE,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,83.8,,04/01/2023,06/30/2023
NE,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,79,,10/01/2022,03/31/2023
NE,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,114,"25, 26",07/01/2022,06/30/2023
NE,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),154,"25, 26",07/01/2022,06/30/2023
NE,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),108,"25, 26",07/01/2022,06/30/2023
NE,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),164,"25, 26",07/01/2022,06/30/2023
NE,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),173,"25, 26",07/01/2022,06/30/2023
NE,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,157,25,07/01/2022,06/30/2023
NE,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),125,25,07/01/2022,06/30/2023
NE,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),146,25,07/01/2022,06/30/2023
NE,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),311,25,07/01/2022,06/30/2023
NE,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),194,25,07/01/2022,06/30/2023
NE,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,2,"25, 26",01/01/2022,12/31/2022
NE,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,64,25,07/01/2022,06/30/2023
NE,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,92,"25, 26",01/01/2022,12/31/2022
NE,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,Not Available,5,01/01/2022,12/31/2022
NE,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,62,"25, 26",07/01/2022,06/30/2023
NE,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,69,"25, 26",07/01/2022,06/30/2023
NE,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,85,"25, 26",07/01/2022,06/30/2023
NE,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,81,"25, 26",07/01/2022,06/30/2023
NE,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,90,"25, 26",07/01/2022,06/30/2023
NH,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,96,,04/01/2023,06/30/2023
NH,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,91,,10/01/2022,03/31/2023
NH,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,166,"25, 26",07/01/2022,06/30/2023
NH,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),210,"25, 26",07/01/2022,06/30/2023
NH,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),137,"25, 26",07/01/2022,06/30/2023
NH,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),206,"25, 26",07/01/2022,06/30/2023
NH,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),Not Available,"25, 26",07/01/2022,06/30/2023
NH,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,267,25,07/01/2022,06/30/2023
NH,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),309,25,07/01/2022,06/30/2023
NH,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),202,25,07/01/2022,06/30/2023
NH,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),338,25,07/01/2022,06/30/2023
NH,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),Not Available,25,07/01/2022,06/30/2023
NH,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,4,"25, 26",01/01/2022,12/31/2022
NH,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,60,25,07/01/2022,06/30/2023
NH,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,95,"25, 26",01/01/2022,12/31/2022
NH,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,Not Available,5,01/01/2022,12/31/2022
NH,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,60,"25, 26",07/01/2022,06/30/2023
NH,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,65,"25, 26",07/01/2022,06/30/2023
NH,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,75,"25, 26",07/01/2022,06/30/2023
NH,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,79,"25, 26",07/01/2022,06/30/2023
NH,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,92,"25, 26",07/01/2022,06/30/2023
NJ,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,92.8,,04/01/2023,06/30/2023
NJ,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,92,,10/01/2022,03/31/2023
NJ,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,194,"25, 26",07/01/2022,06/30/2023
NJ,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),200,"25, 26",07/01/2022,06/30/2023
NJ,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),163,"25, 26",07/01/2022,06/30/2023
NJ,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),187,"25, 26",07/01/2022,06/30/2023
NJ,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),203,"25, 26",07/01/2022,06/30/2023
NJ,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,318,25,07/01/2022,06/30/2023
NJ,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),330,25,07/01/2022,06/30/2023
NJ,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),238,25,07/01/2022,06/30/2023
NJ,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),334,25,07/01/2022,06/30/2023
NJ,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),330,25,07/01/2022,06/30/2023
NJ,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,3,"25, 26",01/01/2022,12/31/2022
NJ,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,70,25,07/01/2022,06/30/2023
NJ,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,90,"25, 26",01/01/2022,12/31/2022
NJ,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,100,,01/01/2022,12/31/2022
NJ,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,69,"25, 26",07/01/2022,06/30/2023
NJ,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,78,"25, 26",07/01/2022,06/30/2023
NJ,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,91,"25, 26",07/01/2022,06/30/2023
NJ,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,84,"25, 26",07/01/2022,06/30/2023
NJ,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,93,"25, 26",07/01/2022,06/30/2023
NM,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,88.8,,04/01/2023,06/30/2023
NM,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,75,,10/01/2022,03/31/2023
NM,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,162,"25, 26",07/01/2022,06/30/2023
NM,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),179,"25, 26",07/01/2022,06/30/2023
NM,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),132,"25, 26",07/01/2022,06/30/2023
NM,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),194,"25, 26",07/01/2022,06/30/2023
NM,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),317,"25, 26",07/01/2022,06/30/2023
NM,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,295,25,07/01/2022,06/30/2023
NM,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),306,25,07/01/2022,06/30/2023
NM,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),221,25,07/01/2022,06/30/2023
NM,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),353,25,07/01/2022,06/30/2023
NM,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),520,25,07/01/2022,06/30/2023
NM,Emergency Department,OP_22,Percentage of patients who left the emergency department before being seen Lower percentages are better,4,"25, 26",01/01/2022,12/31/2022
NM,Emergency Department,OP_23,Percentage of patients who came to the emergency department with stroke symptoms who received brain scan results within 45 minutes of arrival Higher percentages are better,42,25,07/01/2022,06/30/2023
NM,Colonoscopy care,OP_29,Percentage of patients receiving appropriate recommendation for follow-up screening colonoscopy Higher percentages are better,84,"25, 26",01/01/2022,12/31/2022
NM,Cataract surgery outcome,OP_31,Percentage of patients who had cataract surgery and had improvement in visual function within 90 days following the surgery Higher percentages are better,Not Available,5,01/01/2022,12/31/2022
NM,Sepsis Care,SEP_1,Percentage of patients who received appropriate care for severe sepsis and septic shock. Higher percentages are better,45,"25, 26",07/01/2022,06/30/2023
NM,Sepsis Care,SEP_SH_3HR,Septic Shock 3-Hour Bundle,58,"25, 26",07/01/2022,06/30/2023
NM,Sepsis Care,SEP_SH_6HR,Septic Shock 6-Hour Bundle,74,"25, 26",07/01/2022,06/30/2023
NM,Sepsis Care,SEV_SEP_3HR,Severe Sepsis 3-Hour Bundle,69,"25, 26",07/01/2022,06/30/2023
NM,Sepsis Care,SEV_SEP_6HR,Severe Sepsis 6-Hour Bundle,82,"25, 26",07/01/2022,06/30/2023
NV,Healthcare Personnel Vaccination,HCP_COVID_19,Percentage of healthcare personnel who completed COVID-19 primary vaccination series,89.4,,04/01/2023,06/30/2023
NV,Healthcare Personnel Vaccination,IMM_3,Healthcare workers given influenza vaccination Higher percentages are better,63,,10/01/2022,03/31/2023
NV,Emergency Department,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,145,"25, 26",07/01/2022,06/30/2023
NV,Emergency Department,OP_18b_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),176,"25, 26",07/01/2022,06/30/2023
NV,Emergency Department,OP_18b_LOW_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (low),120,"25, 26",07/01/2022,06/30/2023
NV,Emergency Department,OP_18b_MEDIUM_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (moderate),139,"25, 26",07/01/2022,06/30/2023
NV,Emergency Department,OP_18b_VERY_HIGH_MIN,Average time patients spent in the emergency department before being sent home A lower number of minutes is better (high),165,"25, 26",07/01/2022,06/30/2023
NV,Emergency Department,OP_18c,Average (median) time patients spent in the emergency department before leaving from the visit- Psychiatric/Mental Health Patients.  A lower number of minutes is better,256,25,07/01/2022,06/30/2023
NV,Emergency Department,OP_18c_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (high),308,25,07/01/2022,06/30/2023
NV,Emergency Department,OP_18c_LOW_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (low),181,25,07/01/2022,06/30/2023
NV,Emergency Department,OP_18c_MEDIUM_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (moderate),259,25,07/01/2022,06/30/2023
NV,Emergency Department,OP_18c_VERY_HIGH_MIN,Average time patients spent in the emergency department before leaving from the visit - Psychiatric/Mental Health Patients.  A lower number of minutes is better (very high),266,25,07/01/2022,06/30/2023
