"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients' rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
21C0001566,POTOMAC VIEW SURGERY CENTER LLC,6710 OXON HILL RD SUITE 150,OXON HILL,MD,20745,,(240) 766-2734,,,,,,,,,,,,,,,,,4,,,,,
21C0001568,POINT OF ROCKS SURGERY CENTER LLC,1901 LOCKHOUSE DR,POINT OF ROCKS,MD,21777,,(301) 874-2211,98,2,0,99,93,6,1,96,91,9,0,96,88,11,1,96,,742,241,33,07/01/2022,06/30/2023
21C0001575,SURGCENTER OF THE POTOMAC LLC,6508 ROCK SPRING DR STE 100,BETHESDA,MD,20817,,(240) 783-0282,97,2,1,98,89,8,3,93,82,14,4,92,72,24,4,89,,656,149,23,07/01/2022,06/30/2023
21C0001580,SUMMIT AMBULATORY SURGICAL CENTER LLC,"7704 MATAPEAKE BUSINESS DRIVE, # 300",BRANDYWINE,MD,20613,,(301) 645-8838,,,,,,,,,,,,,,,,,4,,,,,
21C0001581,HARBOR HEIGHTS SURGERY CENTER,6710 OXON HILL RD SUITE 500,OXON HILL,MD,20745,,(240) 493-7533,,,,,,,,,,,,,,,,,4,,,,,
21C0001583,GLEN ECHO SURGERY CENTER,5550 FRIENDSHIP BLVD SUITE 100,CHEVY CHASE,MD,20815,,(240) 534-2972,96,4,0,98,93,6,1,96,91,6,3,95,83,14,3,93,,950,199,21,07/01/2022,06/30/2023
21C0001587,SUMMIT AMBULATORY SURGICAL CENTER LLC,"7580 BUCKINGHAM BLVD, SUITE 100",HANOVER,MD,21076,,(443) 738-8124,,,,,,,,,,,,,,,,,4,,,,,
21C0001590,DIALYSIS ACCESS SERVICES LLC,1666 SULPHUR SPRINGS RD,BALTIMORE,MD,21227,,(410) 536-5400,96,3,1,98,90,9,1,95,88,11,1,95,84,13,3,93,3,522,85,16,07/01/2022,06/30/2023
21C0001594,DIALYSIS ACCESS SERVICES LLC,2405 YORK RD SUITE 100,TIMONIUM,MD,21093,,(410) 536-5400,95,3,2,97,88,7,5,92,88,7,5,94,82,10,8,90,3,455,57,13,07/01/2022,06/30/2023
21C0001611,SUMMIT AMBULATORY SURGICAL CENTER,19851 OBSERVATION DRIVE SUITE 455,GERMANTOWN,MD,20876,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
21C0001632,SUMMIT AMBULATORY SURGICAL CENTER LLC,810 BESTGATE ROAD SUITE 200,ANNAPOLIS,MD,21401,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
22C0001011,ARC WORCESTER CENTER LP DBA WORCESTER SURGICAL CENTER,300 GROVE ST,WORCESTER,MA,01605,,(508) 754-0700,96,3,1,98,91,8,1,95,86,12,2,95,85,13,2,94,,1155,398,34,07/01/2022,06/30/2023
22C0001023,CATARACT AND LASER CENTER WEST LLC,171 INTERSTATE DR,WEST SPRINGFIELD,MA,01089,,(413) 737-5500,,,,,,,,,,,,,,,,,4,,,,,
23C0001020,SURGICAL CARE CENTER OF MICHIGAN,750 EAST BELTLINE NE,GRAND RAPIDS,MI,49525,,(616) 588-6520,96,3,1,98,84,13,3,91,89,8,3,95,89,9,2,95,,1388,342,25,07/01/2022,06/30/2023
23C0001027,LAKE LANSING ASC PARTNERS LLC,1707 LAKE LANSING RD,LANSING,MI,48912,,(517) 708-3363,,,,,,,,,,,,,,,,,4,,,,,
23C0001031,GENESIS SURGERY CENTER,3400 E JOLLY RD,LANSING,MI,48910,,(517) 272-1063,95,4,1,97,92,7,1,96,89,9,2,95,87,12,1,96,,632,202,39,07/01/2022,06/30/2023
23C0001053,EAST PARIS SURGICAL CENTER LLC,1000 EAST PARIS AVE S.E.,GRAND RAPIDS,MI,49546,,(616) 464-3430,97,3,0,98,88,10,2,93,90,9,1,96,91,8,1,96,,1459,341,24,07/01/2022,06/30/2023
23C0001080,WALKER SURGICAL CENTER LLC,3300 WALKER VIEW DR.,WALKER,MI,49544,,(616) 588-6560,98,2,0,99,91,8,1,95,96,4,0,98,94,5,1,98,,1454,397,28,07/01/2022,06/30/2023
23C0001085,TOWNE CENTRE SURGERY CENTER LLC,4599 TOWN CENTER RD.,SAGINAW,MI,48604,,(989) 497-3096,97,3,0,99,87,10,3,92,91,8,1,96,90,9,1,96,,1886,422,23,07/01/2022,06/30/2023
23C0001109,CLARKSTON SURGERY CENTER,5701 BOW POINTE DR,CLARKSTON,MI,48346,,(248) 922-4800,99,1,0,99,90,8,2,94,89,8,3,95,86,13,1,95,,1143,395,35,07/01/2022,06/30/2023
23C0001114,SURGICAL INSTITUTE OF MONROE,1051 SOUTH TELEGRAPH RD,MONROE,MI,48161,,(734) 244-5383,99,1,0,99,91,7,2,94,91,8,1,96,87,12,1,95,,1476,587,40,07/01/2022,06/30/2023
23C0001128,RED CEDAR SURGERY CENTER PLLC,5668 OKEMOS RD,HASLETT,MI,48840,,(517) 481-2883,,,,,,,,,,,,,,,,,4,,,,,
23C0001139,HEALTH POINTE,15100 WHITTAKER WAY,GRAND HAVEN,MI,49417,,(616) 935-6329,98,2,0,99,93,6,1,96,91,8,1,95,85,14,1,95,,2129,513,24,07/01/2022,06/30/2023
24C0001010,WILLMAR SURGERY CENTER,1320 SOUTH FIRST ST,WILLMAR,MN,56201,,(320) 235-6506,98,2,0,99,93,6,1,96,88,10,2,95,83,16,1,93,,2620,763,29,07/01/2022,06/30/2023
24C0001019,LANDMARK SURGERY CENTER,7115 TAMARACK RD SUITE 200,WOODBURY,MN,55125,,(651) 261-1717,98,2,0,99,92,6,2,95,91,8,1,96,88,11,1,96,,1458,472,32,07/01/2022,06/30/2023
24C0001052,ILBNC SPECIAL PROCEDURES,15700 37TH AVE N STE. 210,PLYMOUTH,MN,55446,,(952) 814-6644,98,2,0,99,93,5,2,96,91,7,2,95,85,12,3,94,,1105,312,28,07/01/2022,06/30/2023
24C0001060,CENTRACARE SURGERY CENTER LLC,1900 CENTRACARE CIR,ST CLOUD,MN,56303,,(320) 229-4964,98,2,0,99,93,6,1,96,91,7,2,95,86,13,1,95,,2867,897,31,07/01/2022,06/30/2023
24C0001078,VADNAIS HEIGHTS SURGERY CENTER,3580 ARCADE ST,VADNAIS HEIGHTS,MN,55127,,(651) 968-5662,98,2,0,99,90,9,1,95,93,6,1,96,89,10,1,96,,1417,584,41,07/01/2022,06/30/2023
24C0001091,EAGAN SURGERY CENTER,2620 EAGAN WOODS DR,EAGAN,MN,55121,,(651) 968-5662,99,1,0,99,92,7,1,95,91,8,1,95,89,10,1,96,,1196,456,38,07/01/2022,06/30/2023
25C0001028,SOUTHERN SURGERY CENTER,3688 VETERANS MEMORIAL DR SUITE 100,HATTIESBURG,MS,39401,,(601) 554-7533,98,2,0,99,95,4,1,97,96,4,0,97,96,3,1,98,,907,339,38,07/01/2022,06/30/2023
25C0001046,COLUMBUS ORTHOPAEDIC OUTPATIENT CENTER,640 LEIGH DR,COLUMBUS,MS,39705,,(662) 328-7123,97,3,0,98,94,4,2,96,90,8,2,96,88,10,2,95,,805,253,31,07/01/2022,06/30/2023
25C0001058,CENTER FOR DIGESTIVE HEALTH LLC,589 GARFIELD ST,TUPELO,MS,38801,,(662) 377-4173,98,2,0,99,92,6,2,95,92,6,2,96,90,8,2,96,,1531,399,26,07/01/2022,06/30/2023
26C0001021,CREEKWOOD SURGERY CENTER LP,211 NORTHEAST 54TH ST SUITE 100,KANSAS CITY,MO,64118,,(816) 988-2553,96,4,0,98,91,7,2,94,86,11,3,94,83,15,2,94,,1479,393,27,07/01/2022,06/30/2023
26C0001028,SAINT LUKES GI DIAGNOSTICS LLC,4321 WASHINGTON STE. 5600,KANSAS CITY,MO,64111,,(816) 416-8353,95,4,1,97,90,8,2,94,87,10,3,94,84,14,2,94,,1613,428,27,07/01/2022,06/30/2023
26C0001060,SOUTH COUNTY OUTPATIENT ENDOSCOPY SERVICES LP DBA SOUTH COUNTY OUTPATIENT ENDOSCOPY SERVICES,5139 MATTIS RD  SUITE 100,ST LOUIS,MO,63128,,(314) 729-9780,97,2,1,98,93,6,1,96,91,7,2,96,88,10,2,95,,1156,500,43,07/01/2022,06/30/2023
26C0001061,DES PERES SQUARE SURGERY CENTER,1050 OLD DES PERES RD. STE. 150,ST LOUIS,MO,63131,,(314) 569-2918,97,3,0,98,92,7,1,95,87,11,2,94,84,14,2,94,,3092,921,30,07/01/2022,06/30/2023
26C0001066,MIDWEST DIGESTIVE HEALTH CENTER LLC,3601 NORTHEAST RALPH POWELL RD,LEES SUMMIT,MO,64064,,(816) 251-1255,99,1,0,99,95,4,1,97,94,5,1,97,92,7,1,97,,1592,440,28,07/01/2022,06/30/2023
26C0001069,BRIARCLIFF AMBULATORY SURGERY CENTER LP DBA BRIARCLIFF SURGERY CENTER,4150 NORTH MULBERRY DR SUITE 100,KANSAS CITY,MO,64116,,(816) 214-4364,99,1,0,99,94,5,1,97,91,8,1,96,90,9,1,96,,1388,368,27,07/01/2022,06/30/2023
26C0001080,MID RIVERS SURGERY CENTER,5401 VETERANS MEMOIRAL PARKWAY,ST PETERS,MO,63376,,(636) 441-0906,95,4,1,97,91,7,2,94,88,10,2,95,90,8,2,96,,616,173,28,07/01/2022,06/30/2023
26C0001082,CHESTERFIELD SURGERY CENTER,17050 BAXTER RD SUITE 110,CHESTERFIELD,MO,63005,,(636) 537-0122,97,3,0,98,92,6,2,95,88,9,3,95,85,13,2,94,,1066,339,32,07/01/2022,06/30/2023
26C0001087,ADVANCED AMBULATORY SURGICAL CARE LP,"10448 OLD OLIVE ST RD, SUITE 100",CREVE COEUR,MO,63141,,(314) 743-8091,98,2,0,99,94,5,1,96,90,8,2,96,86,11,3,94,,957,246,26,07/01/2022,06/30/2023
26C0001088,SURGERY CENTER OF COLUMBIA LP,305 NORTH KEENE ST SUITE 107,COLUMBIA,MO,65201,,(573) 256-6272,98,1,1,99,93,6,1,96,86,12,2,95,85,14,1,94,,708,311,44,07/01/2022,06/30/2023
26C0001097,RIVERSIDE AMBULATORY SURGERY CENTER,100 VILLAGE SQUARE,HAZELWOOD,MO,63042,,(314) 373-8931,97,2,1,98,92,6,2,95,89,8,3,95,85,13,2,94,,1825,494,27,07/01/2022,06/30/2023
26C0001109,WEBSTER AMBULATORY SURGERY CENTER LP,520 S. ELM AVE.,WEBSTER GROVES,MO,63119,,(314) 962-3464,99,1,0,99,92,7,1,96,90,9,1,96,85,13,2,94,,1037,310,30,07/01/2022,06/30/2023
26C0001112,FRONTENAC AMBULATORY SURGERY AND SPINE CARE CENTER LP DBA FRONTENAC SURGERY AND SPINE CARE CENTER,10435 CLAYTON RD SUITE 110,FRONTENAC,MO,63131,,(314) 995-3990,98,2,0,99,91,8,1,95,92,7,1,96,89,10,1,96,,1349,375,28,07/01/2022,06/30/2023
26C0001116,GATEWAY ENDOSCOPY CENTER LP,12855 N. 40 DR. STE. 150,ST LOUIS,MO,63141,,(314) 336-1130,99,1,0,100,94,5,1,96,96,3,1,98,94,5,1,98,,1180,424,36,07/01/2022,06/30/2023
26C0001117,TWIN CITIES AMBULATORY SURGERY CENTER LP,1101 W. GANNON DR.,FESTUS,MO,63028,,(636) 931-5997,97,3,0,98,91,7,2,94,89,7,4,94,85,11,4,93,,848,314,37,07/01/2022,06/30/2023
26C0001138,OLD TESSON SURGERY CENTER,12639 OLD TESSON SUITE 130,ST. LOUIS,MO,63128,,(314) 748-4225,97,2,1,98,90,8,2,94,87,11,2,95,85,14,1,95,,708,283,40,07/01/2022,06/30/2023
26C0001148,EMERSON SURGERY CENTER LLC,"633 EMERSON RD, SUITE 140",ST LOUIS,MO,63141,,(314) 991-9922,99,1,0,99,93,6,1,96,94,5,1,97,94,5,1,97,,1067,349,33,07/01/2022,06/30/2023
26C0001157,NORTH CAMPUS SURGERY CENTER LLC,"633 EMERSON RD., SUITE 120",CREVE COEUR,MO,63141,,(314) 991-2090,97,2,1,98,93,6,1,96,77,23,0,94,78,19,3,91,3,150,47,31,07/01/2022,06/30/2023
26C0001162,TOTAL JOINT CENTER OF THE NORTHLAND,200 NORTHEAST 54TH ST SUITE 200,KANSAS CITY,MO,64118,,(816) 499-8500,98,2,0,99,92,6,2,95,91,8,1,96,91,8,1,96,,446,248,56,07/01/2022,06/30/2023
26C0001167,ADVANCED SURGICAL CARE OF ST. LOUIS LLC,232 MAYFAIR PLAZA SHOPPING CENTER,FLORISSANT,MO,63033,,(314) 736-4344,,,,,,,,,,,,,,,,,4,,,,,
27C0001020,YELLOWSTONE SURGERY CENTER LLC,1144 N. 28TH ST.,BILLINGS,MT,59101,,(406) 237-5900,97,2,1,98,92,7,1,95,89,9,2,95,89,10,1,96,,1260,355,28,07/01/2022,06/30/2023
27C0001028,YELLOWSTONE SURGERY CENTER LLC DBA YELLOWSTONE SURGERY CENTER WEST,1739 SPRING CREEK DRIVE,BILLINGS,MT,59102,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
27C0001029,WEST BOZEMAN SURGERY CENTER LLC DBA BOZEMAN OUTPATIENT SURGERY CENTER,875 SOUTH COTTONWOOD ROAD SUITE 100,BOZEMAN,MT,59718,,(000) 000-0000,98,2,0,99,92,7,1,95,88,10,2,95,86,13,1,94,,1741,607,35,07/01/2022,06/30/2023
28C0001032,NORTH PLATTE SURGERY CENTER LLC,621 WEST FRANCIS ST,NORTH PLATTE,NE,69101,,(308) 534-5400,98,2,0,99,93,6,1,96,86,11,3,94,84,15,1,94,,1223,416,34,07/01/2022,06/30/2023
29C0001036,PARKWAY SURGERY CENTER,100 NORTH GREEN VALLEY PARKWAY SUITE 125,HENDERSON,NV,89074,,(702) 616-4950,97,3,0,99,89,9,2,93,89,10,1,95,85,14,1,95,,1421,330,23,07/01/2022,06/30/2023
29C0001038,LAKE TAHOE SURGERY CENTER,212 ELKS POINT RD SUITE 201,ZEPHYR COVE,NV,89448,,(775) 588-9188,,,,,,,,,,,,,,,,,4,,,,,
29C0001073,DURANGO OUTPATIENT SURGERY CENTER,8530 WEST SUNSET RD SUITE 100,LAS VEGAS,NV,89113,,(702) 789-5700,98,2,0,99,91,7,2,95,93,6,1,96,89,8,3,94,,1069,187,17,07/01/2022,06/30/2023
29C0001102,PARKWAY SURGERY CENTER DBA PARKWAY SURGERY CENTER AT HORIZON RIDGE,10561 JEFFREYS ST SUITE 130,HENDERSON,NV,89052,,(702) 724-8900,96,4,0,98,89,9,2,93,86,11,3,94,82,15,3,92,,1486,322,22,07/01/2022,06/30/2023
30C0001014,DARTMOUTH-HITCHCOCK AMBULATORY SURGERY CENTER,100 HITCHCOCK WAY,MANCHESTER,NH,03104,,(603) 629-8127,99,1,0,99,93,6,1,96,94,5,1,97,90,9,1,96,,2325,638,27,07/01/2022,06/30/2023
30C0001031,DARTMOUTH HITCHCOCK NASHUA ENDOSCOPY CENTER,2300 SOUTHWOOD DR,NASHUA,NH,03063,,(603) 629-8127,99,1,0,99,93,6,1,96,90,9,1,96,91,8,1,96,,1511,421,28,07/01/2022,06/30/2023
30C0001042,NORTH ATLANTIC SURGICAL SUITES LLC,23 KEEYWAYDIN DRIVE,SALEM,NH,03079,,(603) 386-0272,98,2,0,99,92,6,2,95,92,6,2,96,88,11,1,95,,909,487,54,07/01/2022,06/30/2023
30C0001043,MINIMALLY INVASIVE SURGERY CENTER OF NEW ENGLAND,4 HAWTHORNE DRIVE,BEDFORD,NH,03079,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
30C0001044,ATLANTIC COAST SURGICAL SUITES LLC,325-2 LAFAYETTE RD,SEABROOK,NH,03874,,(603) 218-1793,98,2,0,99,93,6,1,96,94,5,1,96,88,11,1,95,,458,208,45,07/01/2022,06/30/2023
31C0001035,BERGEN GASTROENTEROLOGY PC,"466 OLD HOOK RD, SUITE 1",EMERSON,NJ,07630,,(201) 967-8221,97,3,0,98,90,7,3,94,86,12,2,93,84,14,2,94,,1207,316,26,07/01/2022,06/30/2023
31C0001099,SHORE OUTPATIENT SURGICENTER LLC,360 ROUTE 70,LAKEWOOD,NJ,08201,,(732) 942-9835,97,3,0,98,87,9,4,92,88,11,1,94,84,14,2,94,,1104,340,31,07/01/2022,06/30/2023
31C0001118,CENTRAL JERSEY SURGERY CENTER LLC,97 CORBETT WAY,EATONTOWN,NJ,07724,,(732) 460-2777,,,,,,,,,,,,,,,,,4,,,,,
31C0001126,SHREWSBURY SURGERY CENTER,655 SHREWSBURY AVE,SHREWSBURY,NJ,07702,,(732) 450-6000,99,1,0,99,91,7,2,95,92,7,1,96,92,8,0,97,,1569,450,29,07/01/2022,06/30/2023
31C0001147,SAME DAY SURGERY CENTER OF CENTRAL JERSEY LLC,225 MAY ST. UNIT C,EDISON,NJ,08837,,(732) 661-0570,97,3,0,98,91,6,3,94,85,13,2,94,84,14,2,94,,1637,365,22,07/01/2022,06/30/2023
31C0001150,ORTHOPAEDIC SURGERY CENTER OF NORTHWEST JERSEY LLC,3130 ROUTE 10 WEST STE. 200,DENVILLE,NJ,07834,,(973) 328-3475,96,3,1,98,90,8,2,94,86,12,2,94,85,13,2,94,,1341,378,28,07/01/2022,06/30/2023
31C0001152,HACKENSACK ENDOSCOPY CENTER,170 PROSPECTIVE AVE. STE 10,HACKENSACK,NJ,07601,,(201) 498-0030,97,3,0,98,89,7,4,93,90,8,2,95,92,7,1,96,,950,269,28,07/01/2022,06/30/2023
31C0001153,TOMS RIVER SURGERY CENTER,1430 HOOPER AVE SUITE 301,TOMS RIVER,NJ,08753,,(732) 240-2277,98,2,0,99,92,7,1,96,94,5,1,97,88,10,2,95,,1133,375,33,07/01/2022,06/30/2023
31C0001160,HAMILTON ENDOSCOPY AND SURGERY CENTER LLC,"1235 WHITE HORSE MERCERVILLE RD, SUITE 310",HAMILTON,NJ,08619,,(609) 581-6610,96,4,0,98,87,10,3,92,87,10,3,94,86,11,3,94,,753,229,30,07/01/2022,06/30/2023
31C0001162,SUBURBAN ENDOSCOPY CENTER LLC,799 BLOOMFIELD AVE.,VERONA,NJ,07044,,(973) 571-1600,98,2,0,99,92,5,3,95,94,5,1,97,92,7,1,97,,1247,289,23,07/01/2022,06/30/2023
31C0001193,LAKEWOOD SURGERY CENTER LLC,1215 ROUTE 70 SUITE 2000,LAKEWOOD,NJ,08701,,(732) 719-1800,97,3,0,98,91,8,1,95,88,11,1,95,81,18,1,93,,1736,545,31,07/01/2022,06/30/2023
31C0001197,METROPOLITAN NEW JERSEY LLC DBA METROPOLITAN SURGERY CENTER,433 HACKENSACK AVE,HACKENSACK,NJ,07601,,(201) 527-6800,96,3,1,98,89,8,3,93,84,14,2,94,81,17,2,93,,1541,341,22,07/01/2022,06/30/2023
31C0001199,CENTER FOR BONE AND JOINT SURGERY DBA NORTHERN MONMOUTH REGIONAL SURGERY CENTER LLC,195 ROUTE 9 SOUTH SUITE 210,MANALAPAN,NJ,07726,,(732) 921-2305,98,2,0,99,89,9,2,94,89,10,1,96,87,12,1,95,,938,301,32,07/01/2022,06/30/2023
31C0001205,PARAMUS ENDOSCOPY LLC DBA ENDOSCOPY CENTER OF BERGEN COUNTY,80 EISENHOWER DR SUITE 100,PARAMUS,NJ,07652,,(201) 336-1100,98,2,0,99,89,8,3,93,91,8,1,96,91,8,1,97,,1488,378,25,07/01/2022,06/30/2023
31C0001216,SOMERSET AMBULATORY SURGICAL CENTER,1 HWY 206 N,SOMERVILLE,NJ,08876,,(908) 393-8360,98,2,0,99,89,9,2,94,91,8,1,96,89,9,2,95,,1099,311,28,07/01/2022,06/30/2023
31C0001218,MILLENNIUM SURGICAL CENTER LLC,"2090 SPRINGDALE RD., SUITE A",CHERRY HILL,NJ,08003,,(856) 751-4555,97,2,1,98,94,4,2,96,88,9,3,95,87,11,2,95,,1932,385,20,07/01/2022,06/30/2023
31C0001253,KHS AMBULATORY SURGICAL CENTER,405 HURFFVILLE-CROSSKEYS RD SUITE 210,SEWELL,NJ,08080,,(856) 582-2072,98,2,0,99,93,6,1,96,90,8,2,96,88,11,1,95,,1568,583,37,07/01/2022,06/30/2023
31C0001261,COASTAL ENDO LLC,175 GUNNING RIVER RD,BARNEGAT,NJ,08005,,(609) 698-0700,98,2,0,99,95,4,1,97,93,5,2,96,91,8,1,96,,1473,435,30,07/01/2022,06/30/2023
31C0001269,SURGICAL SPECIALISTS AT PRINCETON LLC,136 MAIN ST. STE. 100,PRINCETON,NJ,08540,,(609) 853-2261,98,2,0,99,92,6,2,95,89,10,1,95,89,10,1,96,,1497,404,27,07/01/2022,06/30/2023
31C0001305,VANGUARD SURGICAL CENTER LLC,113 ESSEX ST.,MAYWOOD,NJ,07607,,(201) 291-9100,99,1,0,99,95,4,1,97,93,5,2,97,92,7,1,97,,1345,421,31,07/01/2022,06/30/2023
32C0001107,NEW MEXICO ORTHOPAEDIC SURGERY CENTER LP DBA NEW MEXICO ORTHOPAEDIC SURGERY CENTER,201 CEDAR ST SOUTHEAST SUITE 7650,ALBUQUERQUE,NM,87106,,(505) 724-4394,96,3,1,98,90,8,2,94,87,11,2,94,84,14,2,93,,1631,466,29,07/01/2022,06/30/2023
32C0001127,PRESBYTERIAN HOSPITAL ASC,201 CEDAR ST SOUTHEAST SUITE 7650,ALBUQUERQUE,NM,87106,,(505) 357-3567,98,2,0,99,90,8,2,94,89,10,1,95,83,16,1,94,,1019,243,24,07/01/2022,06/30/2023
32C0001129,PRESBYTERIAN RUST MEDICAL CENTER ASC LLC DBA NEW MEXICO SURGERY CENTER MULTI SPECIALTY,2400 UNSER BOULEVARD SOUTHEAST SUITE 09100B,RIO RANCHO,NM,87124,,(000) 000-0000,95,4,1,97,92,6,2,95,89,9,2,95,87,12,1,96,,1220,314,26,07/01/2022,06/30/2023
34C0001159,PRIVATE DIAGNOSTIC CLINIC PLLC,"BRIER CREEK MEDICAL PAVILLION, 10207 CERNY ST., ST",RALEIGH,NC,27617,,(919) 660-0620,98,2,0,99,94,5,1,97,95,3,2,97,90,8,2,96,,1264,239,19,07/01/2022,06/30/2023
34C0001165,WAKE ENDOSCOPY CENTER LLC,2601 LAKE DR. S 201,RALEIGH,NC,27607,,(919) 341-3529,97,3,0,98,90,8,2,94,83,15,2,94,88,11,1,96,,2577,274,11,07/01/2022,06/30/2023
34C0001174,REX SURGERY CENTER OF CARY LLC,1505 SOUTHWEST CARY PARKWAY SUITE 100,CARY,NC,27511,,(804) 814-9753,99,1,0,99,91,8,1,95,89,10,1,95,88,11,1,96,,3045,712,23,07/01/2022,06/30/2023
34C0001189,CAROLINA DIGESTIVE CARE,107 B MICA AVE,MORGANTON,NC,28655,,(828) 588-1166,97,3,0,99,90,8,2,94,90,7,3,96,86,12,2,94,2,779,217,28,07/01/2022,06/30/2023
34C0001218,SUMMIT HEALTH PARTNERS LLC DBA WESTERN CAROLINA SURGERY CENTER,30 AIRPORT PARK ROAD,FLETCHER,NC,28732,,(828) 900-0220,,,,,,,,,,,,,,,,,4,,,,,
35C0001004,TRINITY HEALTH,1102 MAIN ST,WILLISTON,ND,58801,,(701) 572-7711,98,2,0,99,95,4,1,97,91,8,1,96,90,9,1,96,,543,218,40,07/01/2022,06/30/2023
36C0001051,OSU INTERNAL MEDICINE LLC,"3900 STONERIDGE LANE, SUITE D",DUBLIN,OH,43017,,(614) 366-5001,,,,,,,,,,,,,,,,,4,,,,,
36C0001080,TAYLOR STATION SURGICAL CENTER LTD,6150 EAST BROAD ST,COLUMBUS,OH,43213,,(614) 546-4777,,,,,,,,,,,,,,,,,4,,,,,
36C0001097,REYNOLDS ROAD SURGICAL CENTER LTD DBA WILDWOOD SURGICAL CENTER,"2865 NORTH REYNOLDS RD, SUITE 190",TOLEDO,OH,43615,,(419) 578-7547,98,2,0,99,92,7,1,96,91,8,1,96,87,12,1,95,,1655,583,35,07/01/2022,06/30/2023
36C0001155,NEW HORIZONS SURGERY CENTER LLC,1167 INDEPENDENCE AVE.,MARION,OH,43302,,(740) 375-5854,99,1,0,99,94,5,1,96,93,6,1,96,90,8,2,95,,1387,472,34,07/01/2022,06/30/2023
36C0001222,THE CHRIST HOSPITAL SPINE SURGERY CENTER LLC,4020 SMITH RD,NORWOOD,OH,45209,,(513) 619-5899,98,2,0,99,96,3,1,98,93,5,2,96,93,6,1,97,,1145,436,38,07/01/2022,06/30/2023
36C0001294,NORTHPOINTE SURGICAL SUITES LLC,3250 NORTHPOINTE DR,ZANESVILLE,OH,43701,,(740) 487-1823,98,2,0,99,93,6,1,96,92,8,0,96,89,10,1,96,,1277,583,46,07/01/2022,06/30/2023
36C0001301,LANCASTER SPECIALTY SURGERY CENTER,3056 COLUMBUS LANCASTER ROAD NW,LANCASTER,OH,43130,,(740) 974-2731,99,1,0,99,91,8,1,95,93,6,1,96,87,12,1,95,,489,189,39,07/01/2022,06/30/2023
36C0001306,TRIHEALTH SURGERY CENTER -- ANDERSON,7810 FIVE MILE ROAD SUITE B,CINCINNATI,OH,45230,,(000) 000-0000,98,2,0,99,93,5,2,96,95,4,1,97,90,9,1,96,,376,105,28,07/01/2022,06/30/2023
36C0001308,ONYX AND PEARL SURGICAL SUITES LLC,465 NORTH CLEVELAND AVE SUITE 150,WESTERVILLE,OH,43082,,(614) 918-0030,,,,,,,,,,,,,,,,,4,,,,,
36C0001326,WHEELING HOSPITAL AMBULATORY SURGERY CENTER LLC,68 STATE ROUTE 7,BRIDGEPORT,OH,43912,,(740) 676-6600,98,1,1,99,94,5,1,96,93,6,1,97,94,5,1,97,,1777,217,12,07/01/2022,06/30/2023
36C0001327,THREE GABLES SURGERY CENTER,5897 COUNTY ROAD 107,PROCTORVILLE,OH,45669,,(000) 000-0000,95,4,1,97,90,8,2,94,88,9,3,94,87,11,2,95,,1063,254,24,07/01/2022,06/30/2023
36C0001343,OSU WEXNER MEDICAL CENTER AMUBLATORY SURGERY CENTER NEW ALBANY,6100 NORTH HAMILTON ROAD 2ND FLOOR SUITE 2D,WESTERVILLE,OH,43081,,(614) 814-8434,98,2,0,99,94,5,1,97,94,5,1,97,91,8,1,96,,8660,1830,21,07/01/2022,06/30/2023
37C0001055,USPI MEMORIAL SURGERY CENTER,8131 SOUTH MEMORIAL DR SUITE 107,TULSA,OK,74133,,(918) 249-7921,97,3,0,98,89,8,3,93,88,10,2,95,84,15,1,94,,1162,390,34,07/01/2022,06/30/2023
38C0001030,INTERSTATE AMBULATORY SURGERY CENTER,3500 N INTERSTATE AVE.,PORTLAND,OR,97227,,(971) 310-3089,97,2,1,98,93,6,1,96,89,9,2,95,87,11,2,95,,2433,925,38,07/01/2022,06/30/2023
38C0001032,SKYLINE AMBULATORY SURGERY CENTER,5125 SKYLINE RD. SOUTH,SALEM,OR,97306,,(971) 310-3082,97,3,0,98,91,7,2,95,88,10,2,95,86,12,2,94,,2336,818,35,07/01/2022,06/30/2023
