"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
251336,BAPTIST MEDICAL CENTER ATTALA,220 HWY 12 WEST,KOSCIUSKO,MS,39090,ATTALA,(662) 289-4311,97,2,1,98,89,8,3,93,86,12,2,94,77,20,3,90,,408,122,30,07/01/2019,12/31/2020
260005,SSM ST JOSEPH HEALTH CENTER,300 1ST CAPITOL DR,SAINT CHARLES,MO,63301,ST. CHARLES,(636) 947-5000,97,3,0,99,93,5,2,96,87,11,2,94,81,16,3,92,,1224,358,29,07/01/2019,12/31/2020
260006,MOSAIC LIFE CARE AT ST JOSEPH,5325 FARAON STREET,SAINT JOSEPH,MO,64506,BUCHANAN,(816) 271-6000,97,3,0,98,92,7,1,96,88,11,1,94,81,18,1,93,,2167,503,23,07/01/2019,12/31/2020
260009,BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,SEDALIA,MO,65301,PETTIS,(660) 826-8833,96,4,0,98,89,8,3,93,81,15,4,93,79,19,2,92,,1969,375,20,07/01/2019,12/31/2020
260011,SSM HEALTH ST MARY'S HOSPITAL JEFFERSON CITY,2505 MISSION DRIVE,JEFFERSON CITY,MO,65109,COLE,(573) 681-3000,96,4,0,98,92,6,2,95,88,10,2,94,82,17,1,93,,1340,412,31,07/01/2019,12/31/2020
260024,TEXAS COUNTY MEMORIAL HOSPITAL,1333 SAM HOUSTON BOULEVARD,HOUSTON,MO,65483,TEXAS,(417) 967-1236,,,,,,,,,,,,,,,,,4,,,,,
260034,BATES COUNTY MEMORIAL HOSPITAL,615 W NURSERY ST,BUTLER,MO,64730,BATES,(660) 200-7000,,,,,,,,,,,,,,,,,4,,,,,
260040,COX MEDICAL CENTERS,3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,MO,65802,GREENE,(417) 269-6000,96,3,1,98,90,8,2,94,86,12,2,94,83,14,3,93,,2485,597,24,07/01/2019,12/31/2020
260047,CAPITAL REGION MEDICAL CENTER,1125 MADISON ST,JEFFERSON CITY,MO,65101,COLE,(573) 632-5000,97,3,0,98,91,7,2,95,86,12,2,95,85,14,1,95,,1292,409,32,07/01/2019,12/31/2020
260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,2301 HOLMES STREET,KANSAS CITY,MO,64108,JACKSON,(816) 404-1000,96,3,1,97,90,8,2,94,83,14,3,94,85,13,2,94,,3312,703,22,07/01/2019,12/31/2020
260050,SSM HEALTH ST. FRANCIS HOSPITAL- MARYVILLE,2016 SOUTH MAIN ST,MARYVILLE,MO,64468,NODAWAY,(660) 562-2600,97,3,0,98,92,7,1,95,84,13,3,93,71,27,2,89,,904,296,33,07/01/2019,12/31/2020
260057,CAMERON REGIONAL MEDICAL CENTER,1600 E EVERGREEN,CAMERON,MO,64429,CLINTON,(816) 632-2101,94,5,1,97,88,10,2,93,75,19,6,91,69,27,4,88,,1100,309,28,07/01/2019,12/31/2020
260061,NEVADA REGIONAL MEDICAL CENTER,800 S ASH ST,NEVADA,MO,64772,VERNON,(417) 667-3355,94,5,1,97,89,9,2,93,70,25,5,89,64,32,4,86,,891,244,27,07/01/2019,12/31/2020
260064,SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN,620 E MONROE,MEXICO,MO,65265,AUDRAIN,(573) 582-5000,98,2,0,99,91,8,1,95,82,17,1,93,70,29,1,90,,804,267,33,07/01/2019,12/31/2020
260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,JEFFERSON,(636) 496-2000,98,2,0,99,91,7,2,95,91,9,0,96,89,11,0,96,,1172,357,30,07/01/2019,12/31/2020
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,SAINT LOUIS,MO,63117,ST. LOUIS,(314) 768-8000,96,4,0,98,90,8,2,94,88,11,1,95,84,13,3,93,,1137,252,22,07/01/2019,12/31/2020
260094,COX MEDICAL CENTER BRANSON,525 BRANSON LANDING BLVD,BRANSON,MO,65615,TANEY,(417) 335-7000,96,4,0,98,90,8,2,94,83,14,3,93,79,20,1,92,,1129,321,28,07/01/2019,12/31/2020
260096,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116,CLAY,(816) 691-2000,,,,,,,,,,,,,,,,,4,,,,,
260097,WESTERN MISSOURI MEDICAL CENTER,403 BURKARTH ROAD,WARRENSBURG,MO,64093,JOHNSON,(660) 747-2500,98,2,0,99,92,6,2,95,86,11,3,93,76,21,3,91,,1160,336,29,07/01/2019,12/31/2020
260102,TRUMAN MEDICAL CENTER LAKEWOOD,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,(816) 404-7000,98,2,0,99,93,6,1,96,89,10,1,96,91,8,1,97,,1834,297,17,07/01/2019,12/31/2020
260104,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,12303 DEPAUL DRIVE,BRIDGETON,MO,63044,ST. LOUIS,(314) 344-6000,98,2,0,99,93,6,1,96,90,9,1,95,82,16,2,93,,1244,325,26,07/01/2019,12/31/2020
260105,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,3635 VISTA AVE,SAINT LOUIS,MO,63110,ST. LOUIS CITY,(314) 577-8000,95,4,1,97,90,8,2,94,85,10,5,93,82,15,3,93,,1679,387,23,07/01/2019,12/31/2020
260175,GOLDEN VALLEY MEMORIAL HOSPITAL,1600 N 2ND ST,CLINTON,MO,64735,HENRY,(660) 885-5511,97,3,0,98,93,5,2,96,85,14,1,94,84,16,0,95,,2358,466,20,07/01/2019,12/31/2020
260179,ST LUKES HOSPITAL,232 S WOODS MILL RD,CHESTERFIELD,MO,63017,ST. LOUIS,(314) 434-1500,96,3,1,98,90,8,2,94,87,12,1,95,87,12,1,95,,1952,643,33,07/01/2019,12/31/2020
260183,SAINT FRANCIS MEDICAL CENTER,211 ST FRANCIS DR,CAPE GIRARDEAU,MO,63703,CAPE GIRARDEAU,(573) 331-3000,96,3,1,98,89,9,2,93,82,13,5,92,83,15,2,93,,5439,1462,27,07/01/2019,12/31/2020
260195,CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND,BOLIVAR,MO,65613,POLK,(417) 326-6000,97,3,0,99,92,7,1,95,87,11,2,94,81,17,2,93,,1372,413,30,07/01/2019,12/31/2020
260200,SSM ST JOSEPH HOSPITAL WEST,100 MEDICAL PLAZA,LAKE SAINT LOUIS,MO,63367,ST. CHARLES,(636) 625-5200,97,3,0,99,91,7,2,95,89,9,2,95,82,17,1,94,,1157,298,26,07/01/2019,12/31/2020
270003,ST PETERS HOSPITAL,2475 BROADWAY,HELENA,MT,59601,LEWIS AND CLARK,(406) 442-2480,97,3,0,98,88,9,3,93,78,17,5,91,68,28,4,87,,4825,1356,28,07/01/2019,12/31/2020
270012,BENEFIS HOSPITALS INC,1101 26TH ST S,GREAT FALLS,MT,59405,CASCADE,(406) 455-5000,,,,,,,,,,,,,,,,,4,,,,,
270014,ST. PATRICK HOSPITAL,500 W BROADWAY,MISSOULA,MT,59802,MISSOULA,(406) 543-7271,98,2,0,99,91,7,2,95,88,10,2,95,90,9,1,96,,4041,1418,35,07/01/2019,12/31/2020
270017,ST JAMES HEALTHCARE,400 S CLARK ST,BUTTE,MT,59701,SILVER BOW,(406) 723-2500,96,3,1,98,91,7,2,94,79,17,4,92,72,26,2,89,,2103,569,27,07/01/2019,12/31/2020
270049,ST VINCENT HEALTHCARE,1233 N 30TH ST,BILLINGS,MT,59107,YELLOWSTONE,(406) 657-7000,95,4,1,97,88,10,2,93,84,13,3,93,83,15,2,94,,6264,1903,30,07/01/2019,12/31/2020
270057,BOZEMAN HEALTH DEACONESS HOSPITAL,915 HIGHLAND BLVD,BOZEMAN,MT,59715,GALLATIN,(406) 585-5000,97,3,0,99,85,14,1,92,72,27,1,92,67,33,0,89,3,221,48,22,07/01/2019,12/31/2020
271318,BARRETT HOSPITAL & HEALTHCARE,600 MT HWY 91 S,DILLON,MT,59725,BEAVERHEAD,(406) 683-3000,96,3,1,98,93,6,1,96,88,10,2,95,81,16,3,92,,535,157,29,07/01/2019,12/31/2020
271320,CABINET PEAKS MEDICAL CENTER,209 HEALTH PARK DR,LIBBY,MT,59923,LINCOLN,(406) 283-7000,97,3,0,98,87,10,3,92,83,13,4,92,73,25,2,90,,662,278,42,07/01/2019,12/31/2020
271335,COMMUNITY HOSPITAL OF ANACONDA,401 W PENNSYLVANIA,ANACONDA,MT,59711,DEER LODGE,(406) 563-8500,98,2,0,99,94,5,1,97,89,10,1,95,88,11,1,96,,1047,434,41,07/01/2019,12/31/2020
271343,PROVIDENCE ST JOSEPH MEDICAL CENTER,6 13TH AVE E,POLSON,MT,59860,LAKE,(406) 883-5377,98,2,0,99,93,5,2,96,89,9,2,95,81,18,1,93,,671,197,29,07/01/2019,12/31/2020
271344,SIDNEY HEALTH CENTER,216 14TH AVE SW,SIDNEY,MT,59270,RICHLAND,(406) 488-2100,97,2,1,98,91,7,2,94,86,10,4,93,81,18,1,93,,625,173,28,07/01/2019,12/31/2020
271347,HOLY ROSARY HEALTHCARE,2600 WILSON ST,MILES CITY,MT,59301,CUSTER,(406) 233-2600,96,3,1,97,89,8,3,93,75,20,5,91,69,27,4,88,,835,246,29,07/01/2019,12/31/2020
280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,SCOTT BLUFF,(308) 635-3711,96,3,1,98,88,9,3,93,78,18,4,91,71,26,3,89,,1763,461,27,07/01/2019,12/31/2020
280065,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,LINCOLN,(308) 568-8000,96,4,0,98,90,9,1,94,80,15,5,92,74,23,3,90,,2077,432,26,07/01/2019,12/31/2020
280077,METHODIST FREMONT HEALTH,450 EAST 23RD ST,FREMONT,NE,68025,DODGE,(402) 721-1610,,,,,,,,,,,,,,,,,4,,,,,
280111,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,68602,PLATTE,(402) 564-7118,98,2,0,99,92,7,1,95,86,12,2,94,77,21,2,91,,1101,411,37,07/01/2019,12/31/2020
280125,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,68701,MADISON,(402) 371-4880,96,3,1,98,86,12,2,92,75,21,4,91,68,31,1,89,,837,257,34,07/01/2019,12/31/2020
280129,NEBRASKA ORTHOPAEDIC HOSPITAL,2808 SOUTH 143RD PLZ,OMAHA,NE,68144,DOUGLAS,(402) 637-1600,98,2,0,99,92,7,1,96,92,7,1,96,91,8,1,96,,3590,1327,37,07/01/2019,12/31/2020
280133,"NEBRASKA SPINE HOSPITAL, LLC","6901 NORTH 72ND ST, STE 20300",OMAHA,NE,68122,DOUGLAS,(402) 572-3000,97,3,0,99,95,4,1,97,89,10,1,96,93,6,1,97,,738,138,19,07/01/2019,12/31/2020
280134,KEARNEY REGIONAL MEDICAL CENTER,804 22ND AVENUE,KEARNEY,NE,68845,BUFFALO,(308) 455-3600,97,3,0,98,89,9,2,93,83,14,3,93,84,14,2,94,,1722,573,40,07/01/2019,12/31/2020
281309,SYRACUSE AREA HEALTH,2731 HEALTHCARE DR,SYRACUSE,NE,68446,OTOE,(402) 269-2011,98,2,0,99,93,6,1,96,94,5,1,96,85,14,1,95,,404,179,45,07/01/2019,12/31/2020
281338,HOWARD COUNTY MEDICAL CENTER,1113 SHERMAN ST,SAINT PAUL,NE,68873,HOWARD,(308) 754-4421,96,4,0,98,90,9,1,95,86,11,3,94,85,13,2,94,,412,157,38,07/01/2019,12/31/2020
281345,PROVIDENCE MEDICAL CENTER,1200 PROVIDENCE RD,WAYNE,NE,68787,WAYNE,(402) 375-3800,98,2,0,99,91,8,1,95,86,12,2,94,82,17,1,93,,850,279,33,07/01/2019,12/31/2020
281361,LEXINGTON REGIONAL HEALTH CENTER,1201 NORTH ERIE ST,LEXINGTON,NE,68850,DAWSON,(308) 324-5651,98,2,0,99,96,3,1,98,92,7,1,96,85,13,2,94,,356,120,34,07/01/2019,12/31/2020
281362,PHELPS MEMORIAL HEALTH CENTER,1215 TIBBALS ST,HOLDREGE,NE,68949,PHELPS,(308) 995-2211,,,,,,,,,,,,,,,,,4,,,,,
281363,COMMUNITY HOSPITAL,1301 EAST H ST,MCCOOK,NE,69001,RED WILLOW,(308) 345-2650,98,2,0,99,92,6,2,95,81,16,3,94,85,14,1,95,,1473,312,22,07/01/2019,12/31/2020
290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,WASHOE,(775) 982-4100,95,5,0,98,84,12,4,90,74,24,2,91,78,20,2,92,,607,123,21,07/01/2019,12/31/2020
290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,CLARK,(702) 388-4000,92,7,1,96,87,10,3,92,76,18,6,90,77,18,5,90,,1032,223,22,07/01/2019,12/31/2020
290022,DESERT SPRINGS HOSPITAL,2075 EAST FLAMINGO ROAD,LAS VEGAS,NV,89119,CLARK,(702) 369-7600,93,6,1,96,82,13,5,89,76,16,8,89,71,20,9,86,,725,153,21,07/01/2019,12/31/2020
290032,NORTHERN NEVADA MEDICAL CENTER,2375 E PRATER WAY,SPARKS,NV,89434,WASHOE,(775) 331-7000,97,2,1,98,91,8,1,95,83,16,1,93,84,15,1,94,,1167,377,32,07/01/2019,12/31/2020
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,CLARK,(702) 233-7500,94,5,1,97,85,12,3,91,76,20,4,92,78,19,3,91,,948,245,26,07/01/2019,12/31/2020
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,CLARK,(702) 853-3000,96,3,1,98,87,10,3,92,83,16,1,94,81,17,2,92,,1465,334,23,07/01/2019,12/31/2020
290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BLVD,RENO,NV,89502,WASHOE,(775) 982-7000,98,2,0,99,89,9,2,94,88,11,1,95,86,13,1,95,,464,115,25,07/01/2019,12/31/2020
290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,89149,CLARK,(702) 835-9700,93,6,1,96,84,12,4,90,79,15,6,90,77,17,6,89,,1126,228,20,07/01/2019,12/31/2020
290057,HENDERSON HOSPITAL,1050 WEST GALLERIA DRIVE,HENDERSON,NV,89011,CLARK,(702) 963-7000,96,3,1,98,90,8,2,94,89,9,2,95,86,11,3,94,,4172,1066,26,07/01/2019,12/31/2020
291306,CARSON VALLEY MEDICAL CENTER,1107 HIGHWAY 395,GARDNERVILLE,NV,89410,DOUGLAS,(775) 782-1500,98,2,0,99,92,6,2,95,90,9,1,96,88,11,1,96,,1068,387,36,07/01/2019,12/31/2020
300001,CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,03301,MERRIMACK,(603) 225-2711,,,,,,,,,,,,,,,,,4,,,,,
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,03756,GRAFTON,(603) 650-5000,97,3,0,98,92,7,1,96,88,10,2,95,89,9,2,95,,7280,2270,31,07/01/2019,12/31/2020
300005,LAKES REGION GENERAL HOSPITAL,80 HIGHLAND ST,LACONIA,NH,03246,BELKNAP,(603) 524-3211,,,,,,,,,,,,,,,,,4,,,,,
300018,WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVE,DOVER,NH,03820,STRAFFORD,(603) 740-2580,,,,,,,,,,,,,,,,,4,,,,,
300020,SOUTHERN NH MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,03060,HILLSBOROUGH,(603) 577-2000,,,,,,,,,,,,,,,,,4,,,,,
301300,UPPER CONNECTICUT VALLEY HOSPITAL,181 CORLISS LANE,COLEBROOK,NH,03576,COOS,(603) 237-4971,98,1,1,99,92,6,2,95,78,20,2,92,76,19,5,89,2,307,112,36,07/01/2019,12/31/2020
301303,WEEKS MEDICAL CENTER,173 MIDDLE STREET,LANCASTER,NH,03584,COOS,(603) 788-4911,98,2,0,99,94,5,1,97,84,12,4,94,82,16,2,93,2,716,238,36,07/01/2019,12/31/2020
301305,ALICE PECK DAY MEMORIAL HOSPITAL,10 ALICE PECK DAY DRIVE,LEBANON,NH,03766,GRAFTON,(603) 448-3121,97,3,0,98,94,5,1,96,87,10,3,94,89,10,1,96,,1539,646,42,07/01/2019,12/31/2020
301308,VALLEY REGIONAL HOSPITAL,243 ELM STREET,CLAREMONT,NH,03743,SULLIVAN,(603) 542-7771,,,,,,,,,,,,,,,,,4,,,,,
301309,MONADNOCK COMMUNITY HOSPITAL,452 OLD STREET ROAD,PETERBOROUGH,NH,03458,HILLSBOROUGH,(603) 924-7191,98,2,0,99,93,6,1,96,90,9,1,95,86,12,2,94,,1222,409,33,07/01/2019,12/31/2020
301310,ANDROSCOGGIN VALLEY HOSPITAL,59 PAGE HILL ROAD,BERLIN,NH,03570,COOS,(603) 752-2200,97,3,0,98,90,9,1,95,81,15,4,92,74,23,3,90,,1102,342,31,07/01/2019,12/31/2020
301312,HUGGINS HOSPITAL,240 SOUTH MAIN STREET,WOLFEBORO,NH,03894,CARROLL,(603) 569-7500,98,2,0,99,94,5,1,96,87,11,2,94,78,20,2,92,,1249,432,35,07/01/2019,12/31/2020
310010,UNIVERSITY MEDICAL CENTER OF PRINCETON AT PLAINSBORO,ONE-FIVE PLAINSBORO ROAD,PLAINSBORO,NJ,08053,MIDDLESEX,(609) 853-6500,98,2,0,99,93,6,1,96,91,8,1,96,89,10,1,96,,5135,1528,30,07/01/2019,12/31/2020
310019,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,703 MAIN ST,PATERSON,NJ,07503,PASSAIC,(973) 754-2010,95,4,1,97,89,8,3,93,85,13,2,94,85,12,3,94,,6218,841,14,07/01/2019,12/31/2020
310022,VIRTUA WEST JERSEY HOSPITALS,100 BOWMAN DRIVE,MARLTON,NJ,08053,CAMDEN,(856) 355-6000,,,,,,,,,,,,,,,,,4,,,,,
310027,TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON STREET,ELIZABETH,NJ,07207,UNION,(908) 994-5000,,,,,,,,,,,,,,,,,4,,,,,
310031,DEBORAH HEART AND LUNG CENTER,200 TRENTON ROAD,BROWNS MILLS,NJ,08015,BURLINGTON,(609) 893-6611,95,4,1,97,87,10,3,92,87,9,4,94,89,10,1,96,,1244,274,32,07/01/2019,12/31/2020
310044,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,ONE CAPITAL WAY,PENNINGTON,NJ,08534,MERCER,(609) 303-4000,98,2,0,99,91,7,2,95,90,8,2,95,87,11,2,95,,3712,1001,27,07/01/2019,12/31/2020
310047,SHORE MEDICAL CENTER,100 MEDICAL CENTER WAY,SOMERS POINT,NJ,08244,ATLANTIC,(609) 653-3500,97,3,0,98,88,9,3,93,84,14,2,94,81,18,1,93,,1680,529,32,07/01/2019,12/31/2020
310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,175 MADISON AVE,MOUNT HOLLY,NJ,08060,BURLINGTON,(609) 267-0700,,,,,,,,,,,,,,,,,4,,,,,
310086,JEFFERSON STRATFORD HOSPITAL,18 EAST LAUREL ROAD,STRATFORD,NJ,08084,CAMDEN,(856) 346-7802,98,2,0,99,89,8,3,93,85,12,3,94,82,16,2,93,,1508,384,25,07/01/2019,12/31/2020
310092,CAPITAL HEALTH REGIONAL MEDICAL CENTER,750 BRUNSWICK AVE,TRENTON,NJ,08638,MERCER,(609) 394-6000,96,3,1,98,88,9,3,92,82,12,6,92,76,18,6,89,3,441,75,17,07/01/2019,12/31/2020
310111,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,FREEHOLD,NJ,07728,MONMOUTH,(732) 431-2000,98,2,0,99,90,8,2,94,87,11,2,94,83,15,2,93,,1846,532,29,07/01/2019,12/31/2020
310119,THE UNIVERSITY HOSPITAL,150 BERGEN ST,NEWARK,NJ,07103,ESSEX,(973) 972-4300,93,6,1,96,89,8,3,93,75,20,5,91,77,17,6,90,,3548,424,12,07/01/2019,12/31/2020
320002,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,SANTA FE,(505) 913-3361,,,,,,,,,,,,,,,,,4,,,,,
320005,SAN JUAN REGIONAL MEDICAL CENTER INC,801 WEST MAPLE STREET,FARMINGTON,NM,87401,SAN JUAN,(505) 609-2000,96,3,1,97,92,7,1,95,81,15,4,92,71,28,1,90,,1710,341,21,07/01/2019,12/31/2020
320011,PRESBYTERIAN ESPANOLA HOSPITAL,1010 SPRUCE STREET,ESPANOLA,NM,87532,RIO ARRIBA,(505) 753-1502,95,4,1,97,92,7,1,95,82,16,2,93,81,18,1,93,,1136,215,19,07/01/2019,12/31/2020
320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,BERNALILLO,(505) 724-8386,95,4,1,97,88,9,3,93,82,14,4,93,82,15,3,92,,3901,833,21,07/01/2019,12/31/2020
320022,PLAINS REGIONAL MEDICAL CENTER,"2100 N MARTIN LUTHER KING, JR, BLVD",CLOVIS,NM,88101,CURRY,(575) 769-7155,96,4,0,98,90,9,1,94,83,15,2,94,80,19,1,93,3,518,77,15,07/01/2019,12/31/2020
320030,ARTESIA GENERAL HOSPITAL,702 N 13TH STREET,ARTESIA,NM,88210,EDDY,(575) 748-3333,97,3,0,99,93,6,1,96,86,13,1,95,85,14,1,94,,1328,312,24,07/01/2019,12/31/2020
320059,NORTHERN NAVAJO MEDICAL CENTER,US HWY 491 NORTH,SHIPROCK,NM,87420,SAN JUAN,(505) 368-6001,,,,,,,,,,,,,,,,,4,,,,,
320084,ROOSEVELT GENERAL HOSPITAL,42121 US HIGHWAY 70,PORTALES,NM,88130,ROOSEVELT,(575) 356-3412,97,2,1,98,94,5,1,97,79,17,4,92,79,18,3,91,,510,163,33,07/01/2019,12/31/2020
320090,PRESBYTERIAN SANTA FE MEDICAL CENTER,4801 BECKNER ROAD,SANTA FE,NM,87507,SANTA FE,(505) 772-1234,100,0,0,100,92,5,3,95,92,8,0,97,90,8,2,96,3,320,70,22,07/01/2019,12/31/2020
321300,SIERRA VISTA HOSPITAL,800 EAST 9TH AVENUE,T OR C,NM,87901,SIERRA,(575) 894-2111,96,3,1,98,94,5,1,97,83,14,3,92,80,17,3,91,3,89,29,33,07/01/2019,12/31/2020
321301,SOCORRO GENERAL HOSPITAL,1202 HIGHWAY 60 WEST,SOCORRO,NM,87801,SOCORRO,(575) 835-1140,96,3,1,97,90,6,4,93,87,11,2,94,79,18,3,91,3,297,62,21,07/01/2019,12/31/2020
321305,NOR-LEA HOSPITAL DISTRICT,1600 NORTH MAIN AVE,LOVINGTON,NM,88260,LEA,(575) 396-6611,97,2,1,98,91,7,2,95,90,8,2,95,90,9,1,96,2,1081,202,19,07/01/2019,12/31/2020
321306,LINCOLN COUNTY MEDICAL CENTER,211 SUDDERTH DRIVE,RUIDOSO,NM,88345,LINCOLN,(575) 257-8200,95,4,1,97,87,11,2,93,84,12,4,93,80,17,3,92,,727,179,25,07/01/2019,12/31/2020
321310,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,1397 WEIMER ROAD,TAOS,NM,87571,TAOS,(575) 758-8883,,,,,,,,,,,,,,,,,4,,,,,
330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NEW YORK,(212) 241-7981,94,5,1,97,88,9,3,93,79,16,5,92,79,17,4,91,,3386,608,18,07/01/2019,12/31/2020
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,111 DRIVING PARK AVENUE,NEWARK,NY,14513,WAYNE,(315) 332-2022,,,,,,,,,,,,,,,,,4,,,,,
330043,NS/LIJ HS SOUTHSIDE HOSPITAL,301 EAST MAIN STREET,BAY SHORE,NY,11706,SUFFOLK,(631) 968-3000,96,3,1,98,91,7,2,95,84,12,4,93,80,16,4,91,,1745,354,20,07/01/2019,12/31/2020
330045,NS/LIJ HS HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,SUFFOLK,(631) 351-2000,98,2,0,99,91,8,1,95,88,11,1,95,85,14,1,94,,1101,304,28,07/01/2019,12/31/2020
330046,MOUNT SINAI ST LUKE'S ROOSEVELT HOSPITAL,1000 TENTH AVENUE,NEW YORK,NY,10019,NEW YORK,(212) 523-4000,96,3,1,97,89,9,2,94,82,15,3,93,81,17,2,92,,3797,627,17,07/01/2019,12/31/2020
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,NIAGARA,(716) 278-4000,93,6,1,96,87,11,2,92,76,20,4,91,66,29,5,87,,1593,393,25,07/01/2019,12/31/2020
330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,,,,,,,,,,,,,,,,,4,,,,,
330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,14424,ONTARIO,(585) 396-6000,96,3,1,98,92,6,2,95,87,11,2,94,85,13,2,94,,1941,782,40,07/01/2019,12/31/2020
330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,12983,FRANKLIN,(518) 891-4141,97,3,0,98,92,7,1,95,86,13,1,94,85,14,1,95,,1213,354,29,07/01/2019,12/31/2020
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,13820,OTSEGO,(607) 432-2000,97,3,0,98,93,5,2,96,86,11,3,93,78,20,2,92,,1539,553,36,07/01/2019,12/31/2020
330090,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,ELMIRA,NY,14905,CHEMUNG,(607) 737-4100,97,3,0,98,94,5,1,97,78,20,2,92,70,28,2,89,,628,203,33,07/01/2019,12/31/2020
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,230 SECOND AVE,NEW YORK,NY,10003,NEW YORK,(212) 979-4000,92,7,1,95,86,10,4,91,73,20,7,89,76,20,4,90,,1807,418,23,07/01/2019,12/31/2020
330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,ROCKLAND,(845) 348-2000,94,5,1,97,88,9,3,92,74,22,4,90,67,29,4,87,,2059,497,24,07/01/2019,12/31/2020
