"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients' rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
21C0001466,UPPER BAY SURGERY CENTER LLC,360 EAST PULASKI HWY SUITE 2A,ELKTON,MD,21921,,(410) 620-3348,98,2,0,99,90,8,2,94,88,11,1,95,87,12,1,95,,1354,384,28,10/01/2022,09/30/2023
21C0001476,SURGCENTER OF GLEN BURNIE LLC,308 HOSPITAL DR SUITE 102,GLEN BURNIE,MD,21061,,(410) 760-8100,96,4,0,98,89,9,2,94,86,12,2,94,84,14,2,94,,1334,368,28,10/01/2022,09/30/2023
21C0001477,WESTMINSTER SURGERY CENTER,826 WASHINGTON RD STE 131,WESTMINSTER,MD,21157,,(410) 871-9440,99,1,0,99,93,6,1,96,94,5,1,96,87,12,1,95,,962,390,41,10/01/2022,09/30/2023
21C0001491,MAPLE LAWN SURGERY CENTER,7625 MAPLE LAWN BLVD STE. 110,FULTON,MD,20759,,(301) 490-5025,98,2,0,99,95,4,1,97,89,10,1,96,91,9,0,97,,1351,352,26,10/01/2022,09/30/2023
21C0001494,SURGCENTER OF SOUTHERN MARYLAND,9001 WOODYARD RD SUITE B,CLINTON,MD,20735,,(301) 868-4950,96,4,0,98,90,7,3,94,80,15,5,92,77,19,4,91,,1215,364,30,10/01/2022,09/30/2023
21C0001496,SUMMIT AMBULATORY SURGICAL CENTER LLC,"201 PLUMTREE RD.,  # 200",BEL AIR,MD,21015,,(410) 803-0089,,,,,,,,,,,,,,,,,4,,,,,
21C0001498,TIMONIUM SURGERY CENTER LLC,"1954 GREENSPRING DR, LL18",TIMONIUM,MD,21093,,(410) 560-3301,96,4,0,98,91,7,2,95,88,10,2,95,85,13,2,94,,1359,444,33,10/01/2022,09/30/2023
21C0001502,PRINCE FREDERICK SURGERY CENTER LLC,70 SHERRY LANE SUITE 101,PRINCE FREDERICK,MD,20678,,(443) 486-4230,,,,,,,,,,,,,,,,,4,,,,,
21C0001508,PICCARD SURGERY CENTER LLC,1330 PICCARD DR STE 102,ROCKVILLE,MD,20850,,(301) 208-7350,97,3,0,98,89,9,2,93,88,11,1,95,85,12,3,94,,1353,314,23,10/01/2022,09/30/2023
21C0001519,SURGCENTER OF WHITE MARSH LLC,11605 CROSSROADS CIR,BALTIMORE,MD,21220,,(410) 344-0003,,,,,,,,,,,,,,,,,4,,,,,
21C0001524,LEONARDTOWN SURGERY CENTER LLC,"40900 MERCHANTS LANE, SUITE 200",LEONARDTOWN,MD,20650,,(301) 690-2203,97,3,0,99,94,5,1,96,90,10,0,96,89,10,1,96,,1362,381,28,10/01/2022,09/30/2023
21C0001525,HAGERSTOWN SURGERY CENTER LLC,11236 ROBINWOOD DR SUITE 201,HAGERSTOWN,MD,21742,,(240) 347-4836,98,2,0,99,88,10,2,93,85,13,2,94,84,14,2,94,,928,317,34,10/01/2022,09/30/2023
21C0001531,SURGCENTER OF SILVER SPRING LLC,8710 CAMERON ST STE 100,SILVER SPRING,MD,20910,,(301) 326-2921,96,4,0,98,90,7,3,94,85,12,3,93,84,14,2,94,,701,125,18,10/01/2022,09/30/2023
21C0001538,ADVANCED SURGERY CENTER OF BETHESDA LLC,6430 ROCKLEDGE DR SUITE 160,BETHESDA,MD,20817,,(301) 312-6144,95,4,1,97,90,8,2,94,74,22,4,90,72,23,5,88,,1344,250,19,10/01/2022,09/30/2023
21C0001539,GAITHERSBURG AMBULATORY SURGERY CENTER,655 WATKINS MILL RD,GAITHERSBURG,MD,20879,,(301) 816-6812,99,1,0,99,95,4,1,97,92,7,1,96,87,10,3,94,,3067,971,32,10/01/2022,09/30/2023
21C0001551,MONOCACY SURGERY CENTER LLC,4991 NEW DESIGN RD SUITE 103,FREDERICK,MD,21703,,(301) 363-5858,97,3,0,98,91,8,1,95,90,8,2,95,87,11,2,95,,1027,302,30,10/01/2022,09/30/2023
21C0001556,KAISER FOUNDATION HEALTH PLAN OF THE MID-ATLANTIC STATES INC,1221 MERCANTILE LANE,LARGO,MD,20774,,(301) 618-5500,97,3,0,98,94,5,1,97,87,11,2,95,80,16,4,91,,3233,968,30,10/01/2022,09/30/2023
21C0001560,SOUTH BALTIMORE COUNTY ASC LBN KAISER FOUNDATION HEALTH PLAN OF THE MID-ATLANTIC STATES INC,1701 TWIN SPRINGS RD,HALETHORPE,MD,21227,,(301) 816-2424,96,3,1,97,93,6,1,96,87,11,2,95,82,14,4,92,,2320,692,30,10/01/2022,09/30/2023
21C0001562,SURGICAL SPECIALTY CENTER OF MID ATLANTIC LLC,6430 ROCKLEDGE DR. SUITE 110,BETHESDA,MD,20817,,(240) 630-8241,,,,,,,,,,,,,,,,,4,,,,,
21C0001566,POTOMAC VIEW SURGERY CENTER LLC,6710 OXON HILL RD SUITE 150,OXON HILL,MD,20745,,(240) 766-2734,91,7,2,95,90,7,3,93,82,15,3,92,73,24,3,89,,836,176,21,10/01/2022,09/30/2023
21C0001568,POINT OF ROCKS SURGERY CENTER LLC,1901 LOCKHOUSE DR,POINT OF ROCKS,MD,21777,,(301) 874-2211,99,1,0,99,92,7,1,95,89,11,0,96,87,13,0,96,,771,239,31,10/01/2022,09/30/2023
21C0001575,SURGCENTER OF THE POTOMAC LLC,6508 ROCK SPRING DR STE 100,BETHESDA,MD,20817,,(240) 783-0282,96,3,1,98,89,8,3,93,84,11,5,91,78,18,4,90,,639,135,21,10/01/2022,09/30/2023
21C0001580,SUMMIT AMBULATORY SURGICAL CENTER LLC,"7704 MATAPEAKE BUSINESS DRIVE, # 300",BRANDYWINE,MD,20613,,(301) 645-8838,,,,,,,,,,,,,,,,,4,,,,,
21C0001581,HARBOR HEIGHTS SURGERY CENTER,6710 OXON HILL RD SUITE 500,OXON HILL,MD,20745,,(240) 493-7533,,,,,,,,,,,,,,,,,4,,,,,
21C0001583,GLEN ECHO SURGERY CENTER,5550 FRIENDSHIP BLVD SUITE 100,CHEVY CHASE,MD,20815,,(240) 534-2972,94,5,1,97,90,8,2,94,83,12,5,92,76,18,6,90,,896,187,21,10/01/2022,09/30/2023
21C0001587,SUMMIT AMBULATORY SURGICAL CENTER LLC,"7580 BUCKINGHAM BLVD, SUITE 100",HANOVER,MD,21076,,(443) 738-8124,,,,,,,,,,,,,,,,,4,,,,,
21C0001590,DIALYSIS ACCESS SERVICES LLC,1666 SULPHUR SPRINGS RD,BALTIMORE,MD,21227,,(410) 536-5400,94,5,1,96,90,8,2,94,86,11,3,93,83,12,5,92,3,506,94,19,10/01/2022,09/30/2023
21C0001594,DIALYSIS ACCESS SERVICES LLC,2405 YORK RD SUITE 100,TIMONIUM,MD,21093,,(410) 536-5400,98,2,0,99,90,6,4,94,91,6,3,95,84,12,4,92,3,419,50,12,10/01/2022,09/30/2023
21C0001611,SUMMIT AMBULATORY SURGICAL CENTER,19851 OBSERVATION DRIVE SUITE 455,GERMANTOWN,MD,20876,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
21C0001632,SUMMIT AMBULATORY SURGICAL CENTER LLC,810 BESTGATE ROAD SUITE 200,ANNAPOLIS,MD,21401,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
21C0001636,NSPC SURGERY CENTER OF MARYLAND,6710 OXON HILL ROAD SUITE 550B,OXON HILL,MD,21031,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
22C0001011,ARC WORCESTER CENTER LP DBA WORCESTER SURGICAL CENTER,300 GROVE ST,WORCESTER,MA,01605,,(508) 754-0700,97,3,0,98,92,7,1,95,87,11,2,95,87,11,2,95,,1154,380,33,10/01/2022,09/30/2023
22C0001023,CATARACT AND LASER CENTER WEST LLC,171 INTERSTATE DR,WEST SPRINGFIELD,MA,01089,,(413) 737-5500,,,,,,,,,,,,,,,,,4,,,,,
23C0001020,SURGICAL CARE CENTER OF MICHIGAN,750 EAST BELTLINE NE,GRAND RAPIDS,MI,49525,,(616) 588-6520,97,2,1,98,86,11,3,92,91,7,2,96,90,9,1,96,,1397,311,23,10/01/2022,09/30/2023
23C0001027,LAKE LANSING ASC PARTNERS LLC,1707 LAKE LANSING RD,LANSING,MI,48912,,(517) 708-3363,,,,,,,,,,,,,,,,,4,,,,,
23C0001031,GENESIS SURGERY CENTER,3400 E JOLLY RD,LANSING,MI,48910,,(517) 272-1063,96,3,1,98,93,6,1,96,90,8,2,96,88,11,1,96,,568,189,39,10/01/2022,09/30/2023
23C0001053,EAST PARIS SURGICAL CENTER LLC,1000 EAST PARIS AVE S.E.,GRAND RAPIDS,MI,49546,,(616) 464-3430,98,2,0,99,88,10,2,93,91,8,1,96,91,8,1,96,,1539,388,26,10/01/2022,09/30/2023
23C0001080,WALKER SURGICAL CENTER LLC,3300 WALKER VIEW DR.,WALKER,MI,49544,,(616) 588-6560,,,,,,,,,,,,,,,,,4,,,,,
23C0001085,TOWNE CENTRE SURGERY CENTER LLC,4599 TOWN CENTER RD.,SAGINAW,MI,48604,,(989) 497-3096,98,2,0,99,87,10,3,92,89,9,2,95,88,11,1,96,,1798,392,22,10/01/2022,09/30/2023
23C0001109,CLARKSTON SURGERY CENTER,5701 BOW POINTE DR,CLARKSTON,MI,48346,,(248) 922-4800,98,2,0,99,91,7,2,95,89,8,3,95,85,14,1,95,,1182,394,33,10/01/2022,09/30/2023
23C0001114,SURGICAL INSTITUTE OF MONROE,1051 SOUTH TELEGRAPH RD,MONROE,MI,48161,,(734) 244-5383,99,1,0,99,92,7,1,95,91,8,1,96,88,11,1,96,,1409,565,40,10/01/2022,09/30/2023
23C0001128,RED CEDAR SURGERY CENTER PLLC,5668 OKEMOS RD,HASLETT,MI,48840,,(517) 481-2883,97,2,1,98,91,7,2,95,94,5,1,96,91,8,1,97,,1550,713,46,10/01/2022,09/30/2023
23C0001137,GRAND RAPIDS SURGICAL SUITES PLLC,2505 EAST PARIS AVE SUITE 105,GRAND RAPIDS,MI,49546,,(616) 551-3459,,,,,,,,,,,,,,,,,4,,,,,
23C0001139,HEALTH POINTE,15100 WHITTAKER WAY,GRAND HAVEN,MI,49417,,(616) 935-6329,98,2,0,99,94,5,1,96,90,9,1,95,85,14,1,94,,2347,528,22,10/01/2022,09/30/2023
23C0001140,MICHIGAN OUTPATIENT SURGICAL SOLUTIONS,46325 WEST 12 MILE ROAD SUITE 100,NOVI,MI,48377,,(248) 618-2121,,,,,,,,,,,,,,,,,4,,,,,
23C0001144,NORTHERN MICHIGAN SURGICAL SUITES,825 MOLL DRIVE,BOYNE CITY,MI,49712,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
24C0001010,WILLMAR SURGERY CENTER,1320 SOUTH FIRST ST,WILLMAR,MN,56201,,(320) 235-6506,99,1,0,99,94,5,1,97,89,10,1,95,84,15,1,94,,2777,766,28,10/01/2022,09/30/2023
24C0001019,LANDMARK SURGERY CENTER,7115 TAMARACK RD SUITE 200,WOODBURY,MN,55125,,(651) 261-1717,98,2,0,99,93,5,2,96,93,6,1,96,88,11,1,96,,1418,459,32,10/01/2022,09/30/2023
24C0001052,ILBNC SPECIAL PROCEDURES,15700 37TH AVE N STE. 210,PLYMOUTH,MN,55446,,(952) 814-6644,98,2,0,99,93,6,1,96,91,6,3,95,86,11,3,94,,1131,321,28,10/01/2022,09/30/2023
24C0001060,CENTRACARE SURGERY CENTER LLC,1900 CENTRACARE CIR,ST CLOUD,MN,56303,,(320) 229-4964,98,2,0,99,93,6,1,96,89,9,2,95,85,14,1,94,,2953,892,30,10/01/2022,09/30/2023
24C0001074,SANFORD HEALTH DETROIT LAKES SAME DAY SURGERY CTR,1245 WASHINGTON AVE,DETROIT LAKES,MN,56501,,(218) 846-2000,,,,,,,,,,,,,,,,,4,,,,,
24C0001078,VADNAIS HEIGHTS SURGERY CENTER,3580 ARCADE ST,VADNAIS HEIGHTS,MN,55127,,(651) 968-5662,98,2,0,99,91,8,1,95,93,6,1,96,89,10,1,96,,1374,550,40,10/01/2022,09/30/2023
24C0001091,EAGAN SURGERY CENTER,2620 EAGAN WOODS DR,EAGAN,MN,55121,,(651) 968-5662,99,1,0,99,92,7,1,95,91,8,1,95,89,10,1,96,,1217,465,38,10/01/2022,09/30/2023
25C0001028,SOUTHERN SURGERY CENTER,3688 VETERANS MEMORIAL DR SUITE 100,HATTIESBURG,MS,39401,,(601) 554-7533,98,2,0,99,95,4,1,97,96,3,1,97,96,4,0,99,,1043,385,37,10/01/2022,09/30/2023
25C0001046,COLUMBUS ORTHOPAEDIC OUTPATIENT CENTER,640 LEIGH DR,COLUMBUS,MS,39705,,(662) 328-7123,97,3,0,98,93,5,2,95,91,7,2,96,87,10,3,94,,790,232,29,10/01/2022,09/30/2023
25C0001058,CENTER FOR DIGESTIVE HEALTH LLC,589 GARFIELD ST,TUPELO,MS,38801,,(662) 377-4173,98,2,0,99,93,5,2,95,92,6,2,96,90,8,2,96,,1540,372,24,10/01/2022,09/30/2023
26C0001021,CREEKWOOD SURGERY CENTER LP,211 NORTHEAST 54TH ST SUITE 100,KANSAS CITY,MO,64118,,(816) 988-2553,96,3,1,98,91,7,2,95,85,13,2,94,83,15,2,93,,1488,399,27,10/01/2022,09/30/2023
26C0001028,SAINT LUKES GI DIAGNOSTICS LLC,4321 WASHINGTON STE. 5600,KANSAS CITY,MO,64111,,(816) 416-8353,96,3,1,98,91,7,2,94,86,12,2,94,83,15,2,93,,1626,429,26,10/01/2022,09/30/2023
26C0001060,SOUTH COUNTY OUTPATIENT ENDOSCOPY SERVICES LP DBA SOUTH COUNTY OUTPATIENT ENDOSCOPY SERVICES,5139 MATTIS RD  SUITE 100,ST LOUIS,MO,63128,,(314) 729-9780,98,2,0,99,93,6,1,96,91,7,2,96,88,11,1,95,,1177,497,42,10/01/2022,09/30/2023
26C0001061,DES PERES SQUARE SURGERY CENTER,1050 OLD DES PERES RD. STE. 150,ST LOUIS,MO,63131,,(314) 569-2918,97,3,0,98,92,7,1,95,87,11,2,94,85,14,1,95,,2998,886,30,10/01/2022,09/30/2023
26C0001066,MIDWEST DIGESTIVE HEALTH CENTER LLC,3601 NORTHEAST RALPH POWELL RD,LEES SUMMIT,MO,64064,,(816) 251-1255,99,1,0,99,96,3,1,98,95,4,1,97,91,8,1,97,,1643,451,27,10/01/2022,09/30/2023
26C0001069,BRIARCLIFF AMBULATORY SURGERY CENTER LP DBA BRIARCLIFF SURGERY CENTER,4150 NORTH MULBERRY DR SUITE 100,KANSAS CITY,MO,64116,,(816) 214-4364,99,1,0,99,95,4,1,97,91,8,1,96,90,8,2,96,,1491,399,27,10/01/2022,09/30/2023
26C0001080,MID RIVERS SURGERY CENTER,5401 VETERANS MEMOIRAL PARKWAY,ST PETERS,MO,63376,,(636) 441-0906,95,5,0,97,91,7,2,95,87,11,2,95,90,8,2,96,,488,130,27,10/01/2022,09/30/2023
26C0001082,CHESTERFIELD SURGERY CENTER,17050 BAXTER RD SUITE 110,CHESTERFIELD,MO,63005,,(636) 537-0122,97,3,0,98,92,6,2,95,88,10,2,95,86,12,2,95,,962,311,32,10/01/2022,09/30/2023
26C0001087,ADVANCED AMBULATORY SURGICAL CARE LP,"10448 OLD OLIVE ST RD, SUITE 100",CREVE COEUR,MO,63141,,(314) 743-8091,98,2,0,99,93,6,1,96,92,6,2,96,86,12,2,94,,954,254,27,10/01/2022,09/30/2023
26C0001088,SURGERY CENTER OF COLUMBIA LP,305 NORTH KEENE ST SUITE 107,COLUMBIA,MO,65201,,(573) 256-6272,98,1,1,99,92,7,1,95,84,13,3,94,84,14,2,94,,696,294,42,10/01/2022,09/30/2023
26C0001097,RIVERSIDE AMBULATORY SURGERY CENTER,100 VILLAGE SQUARE,HAZELWOOD,MO,63042,,(314) 373-8931,97,3,0,98,92,7,1,95,90,8,2,95,86,12,2,94,,1870,488,26,10/01/2022,09/30/2023
26C0001109,WEBSTER AMBULATORY SURGERY CENTER LP,520 S. ELM AVE.,WEBSTER GROVES,MO,63119,,(314) 962-3464,98,2,0,99,92,7,1,95,89,10,1,95,84,14,2,94,,957,278,29,10/01/2022,09/30/2023
26C0001112,FRONTENAC AMBULATORY SURGERY AND SPINE CARE CENTER LP DBA FRONTENAC SURGERY AND SPINE CARE CENTER,10435 CLAYTON RD SUITE 110,FRONTENAC,MO,63131,,(314) 995-3990,98,2,0,99,91,7,2,95,92,6,2,96,90,8,2,96,,1362,375,28,10/01/2022,09/30/2023
26C0001116,GATEWAY ENDOSCOPY CENTER LP,12855 N. 40 DR. STE. 150,ST LOUIS,MO,63141,,(314) 336-1130,99,1,0,100,94,5,1,96,97,2,1,98,94,5,1,97,,1164,405,35,10/01/2022,09/30/2023
26C0001117,TWIN CITIES AMBULATORY SURGERY CENTER LP,1101 W. GANNON DR.,FESTUS,MO,63028,,(636) 931-5997,97,3,0,98,92,6,2,95,88,9,3,94,84,13,3,93,,827,316,38,10/01/2022,09/30/2023
26C0001138,OLD TESSON SURGERY CENTER,12639 OLD TESSON SUITE 130,ST. LOUIS,MO,63128,,(314) 748-4225,98,2,0,99,90,9,1,94,87,11,2,95,86,13,1,95,,697,276,40,10/01/2022,09/30/2023
26C0001148,EMERSON SURGERY CENTER LLC,"633 EMERSON RD, SUITE 140",ST LOUIS,MO,63141,,(314) 991-9922,98,2,0,99,92,6,2,95,92,7,1,96,92,7,1,97,,1066,321,30,10/01/2022,09/30/2023
26C0001157,NORTH CAMPUS SURGERY CENTER LLC,"633 EMERSON RD., SUITE 120",CREVE COEUR,MO,63141,,(314) 991-2090,97,2,1,98,93,6,1,96,74,26,0,93,73,24,3,89,3,112,39,35,10/01/2022,09/30/2023
26C0001162,TOTAL JOINT CENTER OF THE NORTHLAND,200 NORTHEAST 54TH ST SUITE 200,KANSAS CITY,MO,64118,,(816) 499-8500,98,2,0,99,92,6,2,95,92,6,2,97,91,8,1,96,,468,257,55,10/01/2022,09/30/2023
26C0001167,ADVANCED SURGICAL CARE OF ST. LOUIS LLC,232 MAYFAIR PLAZA SHOPPING CENTER,FLORISSANT,MO,63033,,(314) 736-4344,,,,,,,,,,,,,,,,,4,,,,,
27C0001020,YELLOWSTONE SURGERY CENTER LLC,1144 N. 28TH ST.,BILLINGS,MT,59101,,(406) 237-5900,98,2,0,99,92,7,1,95,89,9,2,95,89,10,1,96,,1162,329,28,10/01/2022,09/30/2023
27C0001028,YELLOWSTONE SURGERY CENTER LLC DBA YELLOWSTONE SURGERY CENTER WEST,1739 SPRING CREEK DRIVE,BILLINGS,MT,59102,,(000) 000-0000,98,2,0,99,90,9,1,94,93,7,0,96,89,10,1,96,,1068,479,45,10/01/2022,09/30/2023
27C0001029,WEST BOZEMAN SURGERY CENTER LLC DBA BOZEMAN OUTPATIENT SURGERY CENTER,875 SOUTH COTTONWOOD ROAD SUITE 100,BOZEMAN,MT,59718,,(000) 000-0000,98,2,0,99,92,7,1,96,89,10,1,95,88,11,1,95,,1783,606,34,10/01/2022,09/30/2023
28C0001032,NORTH PLATTE SURGERY CENTER LLC,621 WEST FRANCIS ST,NORTH PLATTE,NE,69101,,(308) 534-5400,98,2,0,99,93,6,1,96,87,11,2,95,84,15,1,94,,1223,408,33,10/01/2022,09/30/2023
29C0001036,PARKWAY SURGERY CENTER,100 NORTH GREEN VALLEY PARKWAY SUITE 125,HENDERSON,NV,89074,,(702) 616-4950,97,3,0,99,90,8,2,94,90,9,1,96,86,13,1,95,,1398,294,21,10/01/2022,09/30/2023
29C0001038,LAKE TAHOE SURGERY CENTER,212 ELKS POINT RD SUITE 201,ZEPHYR COVE,NV,89448,,(775) 588-9188,,,,,,,,,,,,,,,,,4,,,,,
29C0001073,DURANGO OUTPATIENT SURGERY CENTER,8530 WEST SUNSET RD SUITE 100,LAS VEGAS,NV,89113,,(702) 789-5700,98,2,0,99,92,6,2,95,91,8,1,96,86,10,4,93,,1049,179,17,10/01/2022,09/30/2023
29C0001102,PARKWAY SURGERY CENTER DBA PARKWAY SURGERY CENTER AT HORIZON RIDGE,10561 JEFFREYS ST SUITE 130,HENDERSON,NV,89052,,(702) 724-8900,96,3,1,97,89,9,2,93,87,10,3,94,85,12,3,93,,1466,324,22,10/01/2022,09/30/2023
30C0001014,DARTMOUTH-HITCHCOCK AMBULATORY SURGERY CENTER,100 HITCHCOCK WAY,MANCHESTER,NH,03104,,(603) 629-8127,99,1,0,99,94,5,1,96,94,5,1,97,92,7,1,97,,2471,673,27,10/01/2022,09/30/2023
30C0001031,DARTMOUTH HITCHCOCK NASHUA ENDOSCOPY CENTER,2300 SOUTHWOOD DR,NASHUA,NH,03063,,(603) 629-8127,99,1,0,99,93,6,1,96,92,7,1,96,91,9,0,97,,1631,434,27,10/01/2022,09/30/2023
30C0001042,NORTH ATLANTIC SURGICAL SUITES LLC,23 KEEYWAYDIN DRIVE,SALEM,NH,03079,,(603) 386-0272,98,2,0,99,91,7,2,95,91,8,1,96,88,11,1,95,,856,451,53,10/01/2022,09/30/2023
30C0001043,MINIMALLY INVASIVE SURGERY CENTER OF NEW ENGLAND,4 HAWTHORNE DRIVE,BEDFORD,NH,03079,,(000) 000-0000,,,,,,,,,,,,,,,,,4,,,,,
30C0001044,ATLANTIC COAST SURGICAL SUITES LLC,325-2 LAFAYETTE RD,SEABROOK,NH,03874,,(603) 218-1793,99,1,0,99,93,6,1,96,92,7,1,96,88,11,1,95,,461,204,44,10/01/2022,09/30/2023
31C0001035,BERGEN GASTROENTEROLOGY PC,"466 OLD HOOK RD, SUITE 1",EMERSON,NJ,07630,,(201) 967-8221,98,2,0,99,92,6,2,95,88,10,2,94,87,12,1,95,,1171,300,26,10/01/2022,09/30/2023
31C0001099,SHORE OUTPATIENT SURGICENTER LLC,360 ROUTE 70,LAKEWOOD,NJ,08201,,(732) 942-9835,97,3,0,98,87,9,4,92,87,12,1,94,84,14,2,94,,1120,354,32,10/01/2022,09/30/2023
31C0001118,CENTRAL JERSEY SURGERY CENTER LLC,97 CORBETT WAY,EATONTOWN,NJ,07724,,(732) 460-2777,,,,,,,,,,,,,,,,,4,,,,,
31C0001126,SHREWSBURY SURGERY CENTER,655 SHREWSBURY AVE,SHREWSBURY,NJ,07702,,(732) 450-6000,98,2,0,99,91,7,2,95,91,7,2,96,91,9,0,97,,1561,446,29,10/01/2022,09/30/2023
31C0001147,SAME DAY SURGERY CENTER OF CENTRAL JERSEY LLC,225 MAY ST. UNIT C,EDISON,NJ,08837,,(732) 661-0570,97,3,0,98,91,7,2,94,86,12,2,94,85,14,1,94,,1633,355,22,10/01/2022,09/30/2023
31C0001150,ORTHOPAEDIC SURGERY CENTER OF NORTHWEST JERSEY LLC,3130 ROUTE 10 WEST STE. 200,DENVILLE,NJ,07834,,(973) 328-3475,96,4,0,98,90,8,2,94,86,12,2,94,85,13,2,94,,1365,390,29,10/01/2022,09/30/2023
31C0001152,HACKENSACK ENDOSCOPY CENTER,170 PROSPECTIVE AVE. STE 10,HACKENSACK,NJ,07601,,(201) 498-0030,96,4,0,98,90,7,3,93,90,8,2,95,91,8,1,96,,944,244,26,10/01/2022,09/30/2023
31C0001153,TOMS RIVER SURGERY CENTER,1430 HOOPER AVE SUITE 301,TOMS RIVER,NJ,08753,,(732) 240-2277,98,2,0,99,93,6,1,96,94,5,1,97,90,9,1,96,,1146,379,33,10/01/2022,09/30/2023
31C0001160,HAMILTON ENDOSCOPY AND SURGERY CENTER LLC,"1235 WHITE HORSE MERCERVILLE RD, SUITE 310",HAMILTON,NJ,08619,,(609) 581-6610,96,4,0,98,87,9,4,91,90,7,3,94,86,11,3,94,,749,227,30,10/01/2022,09/30/2023
31C0001162,SUBURBAN ENDOSCOPY CENTER LLC,799 BLOOMFIELD AVE.,VERONA,NJ,07044,,(973) 571-1600,98,2,0,99,92,5,3,95,93,6,1,96,91,8,1,96,,1249,300,24,10/01/2022,09/30/2023
31C0001193,LAKEWOOD SURGERY CENTER LLC,1215 ROUTE 70 SUITE 2000,LAKEWOOD,NJ,08701,,(732) 719-1800,97,2,1,98,91,8,1,95,88,12,0,95,82,17,1,93,,1760,553,31,10/01/2022,09/30/2023
31C0001197,METROPOLITAN NEW JERSEY LLC DBA METROPOLITAN SURGERY CENTER,433 HACKENSACK AVE,HACKENSACK,NJ,07601,,(201) 527-6800,96,4,0,98,88,9,3,93,84,14,2,94,77,21,2,91,,1486,326,22,10/01/2022,09/30/2023
31C0001199,CENTER FOR BONE AND JOINT SURGERY DBA NORTHERN MONMOUTH REGIONAL SURGERY CENTER LLC,195 ROUTE 9 SOUTH SUITE 210,MANALAPAN,NJ,07726,,(732) 921-2305,98,2,0,99,88,10,2,93,90,9,1,96,88,11,1,95,,993,328,33,10/01/2022,09/30/2023
31C0001205,PARAMUS ENDOSCOPY LLC DBA ENDOSCOPY CENTER OF BERGEN COUNTY,80 EISENHOWER DR SUITE 100,PARAMUS,NJ,07652,,(201) 336-1100,98,2,0,99,89,8,3,93,90,9,1,96,89,10,1,95,,1482,359,24,10/01/2022,09/30/2023
31C0001216,SOMERSET AMBULATORY SURGICAL CENTER,1 HWY 206 N,SOMERVILLE,NJ,08876,,(908) 393-8360,98,2,0,99,89,9,2,94,90,8,2,96,89,9,2,95,,1086,290,27,10/01/2022,09/30/2023
31C0001218,MILLENNIUM SURGICAL CENTER LLC,"2090 SPRINGDALE RD., SUITE A",CHERRY HILL,NJ,08003,,(856) 751-4555,97,2,1,98,94,4,2,96,88,10,2,95,87,11,2,94,,1981,364,18,10/01/2022,09/30/2023
31C0001253,KHS AMBULATORY SURGICAL CENTER,405 HURFFVILLE-CROSSKEYS RD SUITE 210,SEWELL,NJ,08080,,(856) 582-2072,98,2,0,99,93,6,1,96,90,8,2,96,89,10,1,96,,1575,562,36,10/01/2022,09/30/2023
31C0001261,COASTAL ENDO LLC,175 GUNNING RIVER RD,BARNEGAT,NJ,08005,,(609) 698-0700,97,3,0,98,95,4,1,97,92,6,2,96,92,7,1,97,,1475,432,29,10/01/2022,09/30/2023
31C0001269,SURGICAL SPECIALISTS AT PRINCETON LLC,136 MAIN ST. STE. 100,PRINCETON,NJ,08540,,(609) 853-2261,98,2,0,99,93,6,1,96,89,10,1,95,89,10,1,96,,1519,400,26,10/01/2022,09/30/2023
31C0001305,VANGUARD SURGICAL CENTER LLC,113 ESSEX ST.,MAYWOOD,NJ,07607,,(201) 291-9100,99,1,0,99,95,4,1,97,94,5,1,97,93,6,1,97,,1326,433,33,10/01/2022,09/30/2023
32C0001107,NEW MEXICO ORTHOPAEDIC SURGERY CENTER LP DBA NEW MEXICO ORTHOPAEDIC SURGERY CENTER,201 CEDAR ST SOUTHEAST SUITE 7650,ALBUQUERQUE,NM,87106,,(505) 724-4394,96,4,0,98,91,7,2,95,88,11,1,95,86,12,2,95,,1613,453,28,10/01/2022,09/30/2023
